全唐詩作者字符數排名 (不包含標題)
==================================================
生成時間: 2025-08-20 22:11:28
注意: 只統計詩歌內容字符，不包含標題

📊 作者排名 (按字符數降序)
----------------------------------------
   1. 白居易: 211,259 字符 (2,600 首詩, 平均 81.3 字符/首)
   2. 杜甫: 119,581 字符 (1,137 首詩, 平均 105.2 字符/首)
   3. 李白: 84,580 字符 (853 首詩, 平均 99.2 字符/首)
 747. 魏扶: 159 字符 (3 首詩, 平均 53.0 字符/首)
 748. 李懷遠: 158 字符 (2 首詩, 平均 79.0 字符/首)
 749. 劉太真: 158 字符 (2 首詩, 平均 79.0 字符/首)
 750. 張濯: 158 字符 (2 首詩, 平均 79.0 字符/首)
 751. 鄭綮: 158 字符 (5 首詩, 平均 31.6 字符/首)
 752. 王揆: 158 字符 (1 首詩, 平均 158.0 字符/首)
 753. 曇域: 158 字符 (3 首詩, 平均 52.7 字符/首)
 754. 惟審: 158 字符 (3 首詩, 平均 52.7 字符/首)
 755. 詹琲: 157 字符 (3 首詩, 平均 52.3 字符/首)
 756. 劉瑤: 157 字符 (3 首詩, 平均 52.3 字符/首)
 757. 張昭: 156 字符 (2 首詩, 平均 78.0 字符/首)
 758. 田娥: 156 字符 (5 首詩, 平均 31.2 字符/首)
 759. 朱逵: 156 字符 (1 首詩, 平均 156.0 字符/首)
 760. 蔡瑰: 156 字符 (1 首詩, 平均 156.0 字符/首)
 761. 神穎: 156 字符 (2 首詩, 平均 78.0 字符/首)
 762. 李叔卿: 155 字符 (2 首詩, 平均 77.5 字符/首)
 763. 李衍: 154 字符 (6 首詩, 平均 25.7 字符/首)
 764. 李夢符: 154 字符 (3 首詩, 平均 51.3 字符/首)
 765. 李如璧: 153 字符 (1 首詩, 平均 153.0 字符/首)
 766. 陸贄: 153 字符 (3 首詩, 平均 51.0 字符/首)
 767. 陳至: 153 字符 (3 首詩, 平均 51.0 字符/首)
 768. 盧懷慎: 152 字符 (3 首詩, 平均 50.7 字符/首)
 769. 崔知賢: 152 字符 (3 首詩, 平均 50.7 字符/首)
 770. 李深: 152 字符 (1 首詩, 平均 152.0 字符/首)
 771. 薛戎: 152 字符 (1 首詩, 平均 152.0 字符/首)
 772. 謝勮: 152 字符 (1 首詩, 平均 152.0 字符/首)
 773. 李宏皋: 152 字符 (2 首詩, 平均 76.0 字符/首)
 774. 羊滔: 151 字符 (1 首詩, 平均 151.0 字符/首)
 775. 蕭遘: 151 字符 (4 首詩, 平均 37.8 字符/首)
 776. 褚朝陽: 150 字符 (3 首詩, 平均 50.0 字符/首)
 777. 楊凝式: 150 字符 (5 首詩, 平均 30.0 字符/首)
 778. 狄煥: 150 字符 (4 首詩, 平均 37.5 字符/首)
 779. 湘中蛟女: 150 字符 (3 首詩, 平均 50.0 字符/首)
 780. 楊思玄: 148 字符 (2 首詩, 平均 74.0 字符/首)
 781. 張宣明: 148 字符 (2 首詩, 平均 74.0 字符/首)
 782. 鄭史: 148 字符 (3 首詩, 平均 49.3 字符/首)
 783. 知玄: 148 字符 (3 首詩, 平均 49.3 字符/首)
 784. 崔萱: 147 字符 (4 首詩, 平均 36.8 字符/首)
 785. 張生妻: 147 字符 (1 首詩, 平均 147.0 字符/首)
 786. 裴諧: 146 字符 (2 首詩, 平均 73.0 字符/首)
 787. 潘佑: 146 字符 (5 首詩, 平均 29.2 字符/首)
 788. 元萬頃: 144 字符 (3 首詩, 平均 48.0 字符/首)
 789. 胡元范: 144 字符 (1 首詩, 平均 144.0 字符/首)
 790. 裴守真: 144 字符 (1 首詩, 平均 144.0 字符/首)
 791. 陳嘉言: 144 字符 (3 首詩, 平均 48.0 字符/首)
 792. 韋安石: 144 字符 (3 首詩, 平均 48.0 字符/首)
 793. 宋鼎: 144 字符 (2 首詩, 平均 72.0 字符/首)
 794. 王邕: 144 字符 (2 首詩, 平均 72.0 字符/首)
 795. 沈東美: 144 字符 (1 首詩, 平均 144.0 字符/首)
 796. 李岑2: 144 字符 (2 首詩, 平均 72.0 字符/首)
 797. 張眾甫: 144 字符 (3 首詩, 平均 48.0 字符/首)
 798. 張少博: 144 字符 (2 首詩, 平均 72.0 字符/首)
 799. 周存: 144 字符 (2 首詩, 平均 72.0 字符/首)
 800. 黎逢: 144 字符 (2 首詩, 平均 72.0 字符/首)
 801. 李夷簡: 144 字符 (1 首詩, 平均 144.0 字符/首)
 802. 鄭常: 144 字符 (3 首詩, 平均 48.0 字符/首)
 803. 鄭審: 144 字符 (2 首詩, 平均 72.0 字符/首)
 804. 張正元: 144 字符 (2 首詩, 平均 72.0 字符/首)
 805. 崔樞: 144 字符 (2 首詩, 平均 72.0 字符/首)
 806. 張嗣初: 144 字符 (2 首詩, 平均 72.0 字符/首)
 807. 許康佐: 144 字符 (2 首詩, 平均 72.0 字符/首)
 808. 郭遵: 144 字符 (2 首詩, 平均 72.0 字符/首)
 809. 許稷: 144 字符 (2 首詩, 平均 72.0 字符/首)
 810. 陳昌言: 144 字符 (2 首詩, 平均 72.0 字符/首)
 811. 侯冽: 144 字符 (2 首詩, 平均 72.0 字符/首)
 812. 柳棠: 144 字符 (4 首詩, 平均 36.0 字符/首)
 813. 裴諴: 144 字符 (2 首詩, 平均 72.0 字符/首)
 814. 張友正: 144 字符 (2 首詩, 平均 72.0 字符/首)
 815. 陳光: 144 字符 (3 首詩, 平均 48.0 字符/首)
 816. 劉辟: 144 字符 (1 首詩, 平均 144.0 字符/首)
 817. 李延陵: 144 字符 (1 首詩, 平均 144.0 字符/首)
 818. 陳政: 144 字符 (1 首詩, 平均 144.0 字符/首)
 819. 沈徽: 144 字符 (1 首詩, 平均 144.0 字符/首)
 820. 孫頠: 144 字符 (2 首詩, 平均 72.0 字符/首)
 821. 穆寂: 144 字符 (2 首詩, 平均 72.0 字符/首)
 822. 李沛: 144 字符 (2 首詩, 平均 72.0 字符/首)
 823. 嚴巨川: 144 字符 (2 首詩, 平均 72.0 字符/首)
 824. 呂敞: 144 字符 (2 首詩, 平均 72.0 字符/首)
 825. 張隨: 144 字符 (2 首詩, 平均 72.0 字符/首)
 826. 劉采春: 144 字符 (1 首詩, 平均 144.0 字符/首)
 827. 豐幹: 144 字符 (1 首詩, 平均 144.0 字符/首)
 828. 法照: 144 字符 (3 首詩, 平均 48.0 字符/首)
 829. 李浩: 144 字符 (1 首詩, 平均 144.0 字符/首)
 830. 何光遠: 144 字符 (3 首詩, 平均 48.0 字符/首)
 831. 陳宮妃嬪: 144 字符 (1 首詩, 平均 144.0 字符/首)
 832. 李夐: 144 字符 (1 首詩, 平均 144.0 字符/首)
 833. 柴宿: 143 字符 (2 首詩, 平均 71.5 字符/首)
 834. 沈如筠: 142 字符 (4 首詩, 平均 35.5 字符/首)
 835. 張萬頃: 142 字符 (3 首詩, 平均 47.3 字符/首)
 836. 李家明: 142 字符 (4 首詩, 平均 35.5 字符/首)
 837. 許碏: 142 字符 (2 首詩, 平均 71.0 字符/首)
 838. 李忱: 141 字符 (7 首詩, 平均 20.1 字符/首)
 839. 蕭昕: 141 字符 (2 首詩, 平均 70.5 字符/首)
 840. 陳季: 141 字符 (2 首詩, 平均 70.5 字符/首)
 841. 張瀛: 141 字符 (1 首詩, 平均 141.0 字符/首)
 842. 馮涓: 141 字符 (3 首詩, 平均 47.0 字符/首)
 843. 石殷士: 141 字符 (2 首詩, 平均 70.5 字符/首)
 844. 錢眾仲: 141 字符 (2 首詩, 平均 70.5 字符/首)
 845. 紀唐夫: 140 字符 (3 首詩, 平均 46.7 字符/首)
 846. 杜正倫: 140 字符 (2 首詩, 平均 70.0 字符/首)
 847. 陳翥: 140 字符 (2 首詩, 平均 70.0 字符/首)
 848. 劉綺莊: 140 字符 (3 首詩, 平均 46.7 字符/首)
 849. 張琰: 139 字符 (3 首詩, 平均 46.3 字符/首)
 850. 喬備: 138 字符 (3 首詩, 平均 46.0 字符/首)
 851. 蔣維翰: 138 字符 (4 首詩, 平均 34.5 字符/首)
 852. 羅讓: 138 字符 (2 首詩, 平均 69.0 字符/首)
 853. 席夔: 138 字符 (2 首詩, 平均 69.0 字符/首)
 854. 春台仙: 138 字符 (1 首詩, 平均 138.0 字符/首)
 855. 卓英英: 138 字符 (4 首詩, 平均 34.5 字符/首)
 856. 張元一: 137 字符 (4 首詩, 平均 34.2 字符/首)
 857. 鄭渥: 136 字符 (3 首詩, 平均 45.3 字符/首)
 858. 馮宿: 136 字符 (2 首詩, 平均 68.0 字符/首)
 859. 王武陵: 136 字符 (2 首詩, 平均 68.0 字符/首)
 860. 周渭: 136 字符 (2 首詩, 平均 68.0 字符/首)
 861. 王播: 136 字符 (2 首詩, 平均 68.0 字符/首)
 862. 戈牢: 136 字符 (2 首詩, 平均 68.0 字符/首)
 863. 金厚載: 136 字符 (2 首詩, 平均 68.0 字符/首)
 864. 王甚夷: 136 字符 (2 首詩, 平均 68.0 字符/首)
 865. 盧渥: 136 字符 (2 首詩, 平均 68.0 字符/首)
 866. 伍唐珪: 136 字符 (3 首詩, 平均 45.3 字符/首)
 867. 鐘謨: 136 字符 (3 首詩, 平均 45.3 字符/首)
 868. 步非煙: 136 字符 (4 首詩, 平均 34.0 字符/首)
 869. 曲龍山仙: 136 字符 (1 首詩, 平均 136.0 字符/首)
 870. 宮嬪: 136 字符 (1 首詩, 平均 136.0 字符/首)
 871. 封敖: 135 字符 (2 首詩, 平均 67.5 字符/首)
 872. 趙蕃: 135 字符 (2 首詩, 平均 67.5 字符/首)
 873. 鮑君徽: 134 字符 (3 首詩, 平均 44.7 字符/首)
 874. 東方虯: 134 字符 (3 首詩, 平均 44.7 字符/首)
 875. 李敬玄: 134 字符 (2 首詩, 平均 67.0 字符/首)
 876. 武少儀: 134 字符 (2 首詩, 平均 67.0 字符/首)
 877. 何希堯: 134 字符 (4 首詩, 平均 33.5 字符/首)
 878. 張孜: 134 字符 (3 首詩, 平均 44.7 字符/首)
 879. 崔璐: 134 字符 (1 首詩, 平均 134.0 字符/首)
 880. 張直: 134 字符 (1 首詩, 平均 134.0 字符/首)
 881. 宋齊丘: 134 字符 (3 首詩, 平均 44.7 字符/首)
 882. 周濆: 134 字符 (4 首詩, 平均 33.5 字符/首)
 883. 懿宗朝舉子: 134 字符 (1 首詩, 平均 134.0 字符/首)
 884. 澹交: 134 字符 (3 首詩, 平均 44.7 字符/首)
 885. 孟翔: 134 字符 (1 首詩, 平均 134.0 字符/首)
 886. 柳公綽: 132 字符 (3 首詩, 平均 44.0 字符/首)
 887. 孫氏: 132 字符 (3 首詩, 平均 44.0 字符/首)
 888. 葉法善: 132 字符 (1 首詩, 平均 132.0 字符/首)
 889. 韋皋: 131 字符 (3 首詩, 平均 43.7 字符/首)
 890. 盧拱: 131 字符 (3 首詩, 平均 43.7 字符/首)
 891. 李節: 131 字符 (1 首詩, 平均 131.0 字符/首)
 892. 張佐: 130 字符 (2 首詩, 平均 65.0 字符/首)
 893. 謝良輔: 130 字符 (4 首詩, 平均 32.5 字符/首)
 894. 鄭還古: 130 字符 (3 首詩, 平均 43.3 字符/首)
 895. 趙牧: 130 字符 (1 首詩, 平均 130.0 字符/首)
 896. 韓常侍: 130 字符 (4 首詩, 平均 32.5 字符/首)
 897. 常浩: 130 字符 (2 首詩, 平均 65.0 字符/首)
 898. 李善夷: 129 字符 (2 首詩, 平均 64.5 字符/首)
 899. 錢鏐: 128 字符 (3 首詩, 平均 42.7 字符/首)
 900. 柯崇: 128 字符 (2 首詩, 平均 64.0 字符/首)
 901. 崔善為: 128 字符 (3 首詩, 平均 42.7 字符/首)
 902. 滕邁: 128 字符 (3 首詩, 平均 42.7 字符/首)
 903. 周墀: 128 字符 (2 首詩, 平均 64.0 字符/首)
 904. 司馬都: 128 字符 (2 首詩, 平均 64.0 字符/首)
 905. 吉師老: 128 字符 (3 首詩, 平均 42.7 字符/首)
 906. 元凜: 128 字符 (2 首詩, 平均 64.0 字符/首)
 907. 謝邈: 128 字符 (2 首詩, 平均 64.0 字符/首)
 908. 棲一: 128 字符 (2 首詩, 平均 64.0 字符/首)
 909. 彭曉: 128 字符 (1 首詩, 平均 128.0 字符/首)
 910. 蒯希逸: 127 字符 (2 首詩, 平均 63.5 字符/首)
 911. 王鎔: 127 字符 (1 首詩, 平均 127.0 字符/首)
 912. 夷陵女郎: 127 字符 (1 首詩, 平均 127.0 字符/首)
 913. 嚴郾: 126 字符 (2 首詩, 平均 63.0 字符/首)
 914. 劉媛: 126 字符 (3 首詩, 平均 42.0 字符/首)
 915. 滕傳胤: 126 字符 (3 首詩, 平均 42.0 字符/首)
 916. 韋璜: 126 字符 (3 首詩, 平均 42.0 字符/首)
 917. 王偃: 124 字符 (4 首詩, 平均 31.0 字符/首)
 918. 李諒: 124 字符 (1 首詩, 平均 124.0 字符/首)
 919. 裴廷裕: 124 字符 (2 首詩, 平均 62.0 字符/首)
 920. 廉氏: 124 字符 (3 首詩, 平均 41.3 字符/首)
 921. 應物: 124 字符 (2 首詩, 平均 62.0 字符/首)
 922. 許岷: 124 字符 (1 首詩, 平均 124.0 字符/首)
 923. 張賈: 123 字符 (3 首詩, 平均 41.0 字符/首)
 924. 鄭仁表: 123 字符 (4 首詩, 平均 30.8 字符/首)
 925. 紇幹著: 123 字符 (4 首詩, 平均 30.8 字符/首)
 926. 蔡京: 122 字符 (3 首詩, 平均 40.7 字符/首)
 927. 劉猛: 121 字符 (3 首詩, 平均 40.3 字符/首)
 928. 安鳳: 121 字符 (2 首詩, 平均 60.5 字符/首)
 929. 鄭餘慶: 120 字符 (3 首詩, 平均 40.0 字符/首)
 930. 齊浣: 120 字符 (3 首詩, 平均 40.0 字符/首)
 931. 朱仲晦: 120 字符 (1 首詩, 平均 120.0 字符/首)
 932. 魏奉古: 120 字符 (1 首詩, 平均 120.0 字符/首)
 933. 房管: 120 字符 (1 首詩, 平均 120.0 字符/首)
 934. 崔禹錫: 120 字符 (1 首詩, 平均 120.0 字符/首)
 935. 徐知仁: 120 字符 (1 首詩, 平均 120.0 字符/首)
 936. 周瑀: 120 字符 (3 首詩, 平均 40.0 字符/首)
 937. 厙狄履溫: 120 字符 (1 首詩, 平均 120.0 字符/首)
 938. 趙良器: 120 字符 (2 首詩, 平均 60.0 字符/首)
 939. 梁德裕: 120 字符 (1 首詩, 平均 120.0 字符/首)
 940. 鄔載: 120 字符 (1 首詩, 平均 120.0 字符/首)
 941. 崔子向: 120 字符 (3 首詩, 平均 40.0 字符/首)
 942. 王良士: 120 字符 (2 首詩, 平均 60.0 字符/首)
 943. 王炎: 120 字符 (2 首詩, 平均 60.0 字符/首)
 944. 陶雍: 120 字符 (1 首詩, 平均 120.0 字符/首)
 945. 李景: 120 字符 (2 首詩, 平均 60.0 字符/首)
 946. 鄭顥: 120 字符 (1 首詩, 平均 120.0 字符/首)
 947. 袁郊: 120 字符 (4 首詩, 平均 30.0 字符/首)
 948. 王言史: 120 字符 (1 首詩, 平均 120.0 字符/首)
 949. 王瓚: 120 字符 (1 首詩, 平均 120.0 字符/首)
 950. 韋鎰: 120 字符 (1 首詩, 平均 120.0 字符/首)
 951. 景雲: 120 字符 (3 首詩, 平均 40.0 字符/首)
 952. 理瑩: 120 字符 (1 首詩, 平均 120.0 字符/首)
 953. 徐靈府: 120 字符 (2 首詩, 平均 60.0 字符/首)
 954. 張白: 120 字符 (3 首詩, 平均 40.0 字符/首)
 955. 郭密之: 120 字符 (1 首詩, 平均 120.0 字符/首)
 956. 樊宗師: 119 字符 (1 首詩, 平均 119.0 字符/首)
 957. 劉行敏: 118 字符 (3 首詩, 平均 39.3 字符/首)
 958. 鄭愚: 116 字符 (4 首詩, 平均 29.0 字符/首)
 959. 張漸: 115 字符 (1 首詩, 平均 115.0 字符/首)
 960. 李嶼: 115 字符 (1 首詩, 平均 115.0 字符/首)
 961. 金真德: 115 字符 (1 首詩, 平均 115.0 字符/首)
 962. 法輪: 115 字符 (1 首詩, 平均 115.0 字符/首)
 963. 雲台峰女仙: 115 字符 (5 首詩, 平均 23.0 字符/首)
 964. 賈馳: 114 字符 (3 首詩, 平均 38.0 字符/首)
 965. 劉迥: 114 字符 (3 首詩, 平均 38.0 字符/首)
 966. 孫偓: 114 字符 (3 首詩, 平均 38.0 字符/首)
 967. 韓湘: 114 字符 (2 首詩, 平均 57.0 字符/首)
 968. 郭子儀: 112 字符 (3 首詩, 平均 37.3 字符/首)
 969. 蕭仿: 112 字符 (3 首詩, 平均 37.3 字符/首)
 970. 盧貞: 112 字符 (3 首詩, 平均 37.3 字符/首)
 971. 歐陽詢: 112 字符 (3 首詩, 平均 37.3 字符/首)
 972. 蘇瑰: 112 字符 (2 首詩, 平均 56.0 字符/首)
 973. 李憕: 112 字符 (2 首詩, 平均 56.0 字符/首)
 974. 韓昭: 112 字符 (2 首詩, 平均 56.0 字符/首)
 975. 張氏: 112 字符 (2 首詩, 平均 56.0 字符/首)
 976. 劉雲: 112 字符 (3 首詩, 平均 37.3 字符/首)
 977. 懷楚: 112 字符 (2 首詩, 平均 56.0 字符/首)
 978. 大易: 111 字符 (2 首詩, 平均 55.5 字符/首)
 979. 許宣平: 111 字符 (3 首詩, 平均 37.0 字符/首)
 980. 賀敱: 110 字符 (1 首詩, 平均 110.0 字符/首)
 981. 史俊: 110 字符 (1 首詩, 平均 110.0 字符/首)
 982. 袁傪: 110 字符 (2 首詩, 平均 55.0 字符/首)
 983. 崔何: 110 字符 (2 首詩, 平均 55.0 字符/首)
 984. 王緯: 110 字符 (2 首詩, 平均 55.0 字符/首)
 985. 郭澹: 110 字符 (2 首詩, 平均 55.0 字符/首)
 986. 解彥融: 110 字符 (1 首詩, 平均 110.0 字符/首)
 987. 唐暄: 110 字符 (2 首詩, 平均 55.0 字符/首)
 988. 熊曜: 110 字符 (1 首詩, 平均 110.0 字符/首)
 989. 朱均: 110 字符 (1 首詩, 平均 110.0 字符/首)
 990. 羅紹威: 109 字符 (3 首詩, 平均 36.3 字符/首)
 991. 劉晏: 108 字符 (3 首詩, 平均 36.0 字符/首)
 992. 柳公權: 108 字符 (3 首詩, 平均 36.0 字符/首)
 993. 吳武陵: 108 字符 (2 首詩, 平均 54.0 字符/首)
 994. 裴虔餘: 108 字符 (2 首詩, 平均 54.0 字符/首)
 995. 武瓘: 108 字符 (3 首詩, 平均 36.0 字符/首)
 996. 崔璞: 108 字符 (2 首詩, 平均 54.0 字符/首)
 997. 李士元: 108 字符 (2 首詩, 平均 54.0 字符/首)
 998. 李舜弦: 108 字符 (3 首詩, 平均 36.0 字符/首)
 999. 李節度姬: 108 字符 (2 首詩, 平均 54.0 字符/首)
1000. 權龍褒: 108 字符 (5 首詩, 平均 21.6 字符/首)
1001. 王魯複: 107 字符 (4 首詩, 平均 26.8 字符/首)
1002. 李琪: 107 字符 (3 首詩, 平均 35.7 字符/首)
1003. 鄭縉: 107 字符 (2 首詩, 平均 53.5 字符/首)
1004. 周元範: 106 字符 (2 首詩, 平均 53.0 字符/首)
1005. 崔玄亮: 106 字符 (3 首詩, 平均 35.3 字符/首)
1006. 祝元膺: 106 字符 (4 首詩, 平均 26.5 字符/首)
1007. 胡令能: 106 字符 (3 首詩, 平均 35.3 字符/首)
1008. 楊玢: 106 字符 (3 首詩, 平均 35.3 字符/首)
1009. 眉娘: 106 字符 (3 首詩, 平均 35.3 字符/首)
1010. 唐晅: 105 字符 (2 首詩, 平均 52.5 字符/首)
1011. 李回: 104 字符 (4 首詩, 平均 26.0 字符/首)
1012. 高球: 104 字符 (2 首詩, 平均 52.0 字符/首)
1013. 滕倪: 104 字符 (2 首詩, 平均 52.0 字符/首)
1014. 黃巢: 104 字符 (3 首詩, 平均 34.7 字符/首)
1015. 馮渚: 104 字符 (1 首詩, 平均 104.0 字符/首)
1016. 無則: 104 字符 (2 首詩, 平均 52.0 字符/首)
1017. 陸羽: 103 字符 (3 首詩, 平均 34.3 字符/首)
1018. 捧劍僕: 103 字符 (3 首詩, 平均 34.3 字符/首)
1019. 甘露寺鬼: 103 字符 (1 首詩, 平均 103.0 字符/首)
1020. 王軒: 103 字符 (3 首詩, 平均 34.3 字符/首)
1021. 胡證: 102 字符 (2 首詩, 平均 51.0 字符/首)
1022. 楊敬之: 102 字符 (3 首詩, 平均 34.0 字符/首)
1023. 布燮: 102 字符 (2 首詩, 平均 51.0 字符/首)
1024. 葛鴉兒: 102 字符 (2 首詩, 平均 51.0 字符/首)
1025. 王福娘: 102 字符 (3 首詩, 平均 34.0 字符/首)
1026. 西施: 102 字符 (3 首詩, 平均 34.0 字符/首)
1027. 戴司顏: 101 字符 (3 首詩, 平均 33.7 字符/首)
1028. 鐘輻: 101 字符 (1 首詩, 平均 101.0 字符/首)
1029. 李彥暐: 100 字符 (1 首詩, 平均 100.0 字符/首)
1030. 滕潛: 100 字符 (2 首詩, 平均 50.0 字符/首)
1031. 王珪: 100 字符 (1 首詩, 平均 100.0 字符/首)
1032. 崔膺: 100 字符 (2 首詩, 平均 50.0 字符/首)
1033. 何扶: 100 字符 (2 首詩, 平均 50.0 字符/首)
1034. 崔鉉: 100 字符 (2 首詩, 平均 50.0 字符/首)
1035. 楊知至: 100 字符 (2 首詩, 平均 50.0 字符/首)
1036. 韋承貽: 100 字符 (1 首詩, 平均 100.0 字符/首)
1037. 魏樸: 100 字符 (1 首詩, 平均 100.0 字符/首)
1038. 李搏: 100 字符 (2 首詩, 平均 50.0 字符/首)
1039. 張南容: 100 字符 (1 首詩, 平均 100.0 字符/首)
1040. 黃崇嘏: 100 字符 (2 首詩, 平均 50.0 字符/首)
1041. 楊萊兒: 100 字符 (2 首詩, 平均 50.0 字符/首)
1042. 司馬退之: 100 字符 (1 首詩, 平均 100.0 字符/首)
1043. 張保胤: 100 字符 (2 首詩, 平均 50.0 字符/首)
1044. 李餘: 99 字符 (3 首詩, 平均 33.0 字符/首)
1045. 劉洞: 99 字符 (2 首詩, 平均 49.5 字符/首)
1046. 郭良驥: 98 字符 (2 首詩, 平均 49.0 字符/首)
1047. 焦鬱: 98 字符 (1 首詩, 平均 98.0 字符/首)
1048. 張固: 98 字符 (2 首詩, 平均 49.0 字符/首)
1049. 潘緯: 98 字符 (3 首詩, 平均 32.7 字符/首)
1050. 王延彬: 98 字符 (2 首詩, 平均 49.0 字符/首)
1051. 盧尚書: 98 字符 (2 首詩, 平均 49.0 字符/首)
1052. 上元夫人: 98 字符 (3 首詩, 平均 32.7 字符/首)
1053. 魏元忠: 96 字符 (2 首詩, 平均 48.0 字符/首)
1054. 弓嗣初: 96 字符 (2 首詩, 平均 48.0 字符/首)
1055. 長孫正隱: 96 字符 (2 首詩, 平均 48.0 字符/首)
1056. 周彥暉: 96 字符 (2 首詩, 平均 48.0 字符/首)
1057. 高嶠: 96 字符 (2 首詩, 平均 48.0 字符/首)
1058. 周思鈞: 96 字符 (2 首詩, 平均 48.0 字符/首)
1059. 王熊: 96 字符 (1 首詩, 平均 96.0 字符/首)
1060. 梁知微: 96 字符 (1 首詩, 平均 96.0 字符/首)
1061. 吳兢: 96 字符 (1 首詩, 平均 96.0 字符/首)
1062. 楊廉: 96 字符 (2 首詩, 平均 48.0 字符/首)
1063. 張錫: 96 字符 (2 首詩, 平均 48.0 字符/首)
1064. 解琬: 96 字符 (2 首詩, 平均 48.0 字符/首)
1065. 裴光庭: 96 字符 (1 首詩, 平均 96.0 字符/首)
1066. 宇文融: 96 字符 (1 首詩, 平均 96.0 字符/首)
1067. 李元操: 96 字符 (1 首詩, 平均 96.0 字符/首)
1068. 範朝: 96 字符 (2 首詩, 平均 48.0 字符/首)
1069. 苗晉卿: 96 字符 (1 首詩, 平均 96.0 字符/首)
1070. 蕭華: 96 字符 (1 首詩, 平均 96.0 字符/首)
1071. 韋迢: 96 字符 (2 首詩, 平均 48.0 字符/首)
1072. 潘炎: 96 字符 (1 首詩, 平均 96.0 字符/首)
1073. 鄭丹: 96 字符 (2 首詩, 平均 48.0 字符/首)
1074. 朱宿: 96 字符 (1 首詩, 平均 96.0 字符/首)
1075. 閻濟美: 96 字符 (2 首詩, 平均 48.0 字符/首)
1076. 姚向: 96 字符 (2 首詩, 平均 48.0 字符/首)
1077. 溫會: 96 字符 (2 首詩, 平均 48.0 字符/首)
1078. 李敬伯: 96 字符 (2 首詩, 平均 48.0 字符/首)
1079. 孫叔向: 96 字符 (3 首詩, 平均 32.0 字符/首)
1080. 張良器: 96 字符 (1 首詩, 平均 96.0 字符/首)
1081. 于瑰: 96 字符 (1 首詩, 平均 96.0 字符/首)
1082. 高湘: 96 字符 (2 首詩, 平均 48.0 字符/首)
1083. 陸翱: 96 字符 (2 首詩, 平均 48.0 字符/首)
1084. 蕭彧: 96 字符 (2 首詩, 平均 48.0 字符/首)
1085. 謝太虛: 96 字符 (1 首詩, 平均 96.0 字符/首)
1086. 王卓: 96 字符 (1 首詩, 平均 96.0 字符/首)
1087. 鄭馥: 96 字符 (1 首詩, 平均 96.0 字符/首)
1088. 鄭昉: 96 字符 (1 首詩, 平均 96.0 字符/首)
1089. 李子昂: 96 字符 (1 首詩, 平均 96.0 字符/首)
1090. 洛中舉子: 96 字符 (2 首詩, 平均 48.0 字符/首)
1091. 林氏: 96 字符 (1 首詩, 平均 96.0 字符/首)
1092. 王韞秀: 96 字符 (3 首詩, 平均 32.0 字符/首)
1093. 法宣: 96 字符 (2 首詩, 平均 48.0 字符/首)
1094. 釋泚: 96 字符 (2 首詩, 平均 48.0 字符/首)
1095. 懷浦: 96 字符 (2 首詩, 平均 48.0 字符/首)
1096. 舒道紀: 96 字符 (2 首詩, 平均 48.0 字符/首)
1097. 孫長史女: 96 字符 (1 首詩, 平均 96.0 字符/首)
1098. 張立: 95 字符 (3 首詩, 平均 31.7 字符/首)
1099. 孟氏: 95 字符 (4 首詩, 平均 23.8 字符/首)
1100. 寶月: 95 字符 (1 首詩, 平均 95.0 字符/首)
1101. 龍女: 95 字符 (3 首詩, 平均 31.7 字符/首)
1102. 姜皎: 94 字符 (2 首詩, 平均 47.0 字符/首)
1103. 薛業: 94 字符 (2 首詩, 平均 47.0 字符/首)
1104. 楊諫: 94 字符 (2 首詩, 平均 47.0 字符/首)
1105. 李宣遠: 94 字符 (2 首詩, 平均 47.0 字符/首)
1106. 童翰卿: 94 字符 (2 首詩, 平均 47.0 字符/首)
1107. 織女: 94 字符 (2 首詩, 平均 47.0 字符/首)
1108. 張文規: 93 字符 (3 首詩, 平均 31.0 字符/首)
1109. 趙鴻: 93 字符 (3 首詩, 平均 31.0 字符/首)
1110. 洪子輿: 92 字符 (1 首詩, 平均 92.0 字符/首)
1111. 李元紘: 92 字符 (2 首詩, 平均 46.0 字符/首)
1112. 郭良: 92 字符 (2 首詩, 平均 46.0 字符/首)
1113. 芮挺章: 92 字符 (2 首詩, 平均 46.0 字符/首)
1114. 於逖: 92 字符 (1 首詩, 平均 92.0 字符/首)
1115. 韓滉: 92 字符 (2 首詩, 平均 46.0 字符/首)
1116. 姚倫: 92 字符 (2 首詩, 平均 46.0 字符/首)
1117. 吉皎: 92 字符 (1 首詩, 平均 92.0 字符/首)
1118. 劉真: 92 字符 (1 首詩, 平均 92.0 字符/首)
1119. 鄭據: 92 字符 (1 首詩, 平均 92.0 字符/首)
1120. 盧真: 92 字符 (1 首詩, 平均 92.0 字符/首)
1121. 張渾: 92 字符 (1 首詩, 平均 92.0 字符/首)
1122. 賀朝清: 92 字符 (2 首詩, 平均 46.0 字符/首)
1123. 徐振: 92 字符 (2 首詩, 平均 46.0 字符/首)
1124. 張文姬: 92 字符 (4 首詩, 平均 23.0 字符/首)
1125. 酒肆布衣: 92 字符 (2 首詩, 平均 46.0 字符/首)
1126. 幹康: 91 字符 (3 首詩, 平均 30.3 字符/首)
1127. 辛弘智: 90 字符 (4 首詩, 平均 22.5 字符/首)
