字詞,詩人,詞頻
事,韓愈,126
月,李中,126
一,韋莊,126
待,白居易,126
疏,白居易,126
賓,白居易,126
況,白居易,126
蒼,白居易,126
銷,白居易,126
日,韋莊,126
秋,賈島,126
弟,杜甫,126
僧,貫休,126
雨,齊己,126
懷,李白,126
寒,劉長卿,126
朝,元稹,126
此,劉長卿,126
九,李白,126
悲,李白,125
州,岑參,125
衣,李白,125
人,趙嘏,125
遊,劉禹錫,125
兮,王維,125
不,李賀,125
青,岑參,125
門,岑參,125
天,岑參,125
時,岑參,125
燈,白居易,125
水,杜牧,125
爾,白居易,125
鄭,杜甫,125
不,張九齡,125
多,張籍,125
長,齊己,125
居,杜甫,125
使,皎然,125
出,劉禹錫,125
夫,杜甫,125
客,姚合,124
無,高適,124
去,韓愈,124
子,貫休,124
游,白居易,124
樓,杜甫,124
此,姚合,124
狂,白居易,124
塞,杜甫,124
山,韋莊,124
滿,杜甫,124
悠,白居易,124
花,孟郊,124
人,黃滔,124
薄,白居易,124
聲,杜甫,124
寒,李白,124
在,貫休,124
客,錢起,124
鏡,白居易,124
泥,白居易,124
長,韋應物,124
南,岑參,124
暗,白居易,124
高,孟郊,124
日,權德輿,124
江,韓愈,124
雲,韋莊,123
在,劉長卿,123
山,司空圖,123
通,白居易,123
四,元稹,123
欲,元稹,123
高,元稹,123
皆,白居易,123
天,儲光羲,123
無,錢珝,123
秋,鮑溶,123
府,白居易,123
霜,李白,123
愈,韓愈,123
里,杜甫,123
為,李商隱,123
樹,劉禹錫,123
知,皎然,123
事,韋應物,123
懷,齊己,123
馬,李賀,123
風,錢起,123
新,孟郊,122
有,吳融,122
上,方幹,122
月,韋應物,122
上,溫庭筠,122
未,陸龜蒙,122
歸,王維,122
分,元稹,122
難,李白,122
過,齊己,122
日,鮑溶,122
日,宋之問,122
言,呂岩,122
見,劉長卿,122
聞,劉禹錫,122
錢,白居易,122
天,張說,122
村,杜甫,122
送,李頻,122
沙,李白,122
是,劉禹錫,122
生,姚合,122
朝,姚合,122
和,姚合,122
平,杜甫,122
冬,白居易,122
成,劉禹錫,121
上,錢起,121
曲,劉禹錫,121
思,劉禹錫,121
堪,白居易,121
桃,白居易,121
橋,白居易,121
夜,皎然,121
六,李白,121
人,韓偓,121
輕,白居易,121
天,王維,121
未,韓愈,121
同,高適,121
青,劉禹錫,121
松,齊己,121
送,李商隱,121
多,孟郊,121
感,陳子昂,121
歸,韋應物,121
不,李鹹用,121
朝,韋應物,121
宿,杜甫,121
得,李商隱,121
花,劉長卿,121
心,劉長卿,121
得,張籍,121
年,劉長卿,121
來,劉長卿,120
高,韓愈,120
知,羅隱,120
春,羅隱,120
須,杜甫,120
高,吳筠,120
是,元稹,120
將,元稹,120
外,杜甫,120
風,薛能,120
下,韓愈,120
才,杜甫,120
曉,白居易,120
宴,白居易,120
斷,白居易,120
出,韓愈,120
塵,杜甫,120
行,岑參,120
四,李白,120
高,貫休,120
有,張籍,120
山,黃滔,120
人,皇甫冉,120
枝,劉禹錫,120
韓,韓愈,120
師,貫休,120
時,皮日休,120
不,韓偓,120
光,杜甫,119
翁,白居易,119
者,杜甫,119
花,韓偓,119
不,張說,119
處,元稹,119
來,錢起,119
水,李商隱,119
飛,劉禹錫,119
起,杜甫,119
新,劉禹錫,119
李,劉禹錫,119
交,白居易,119
吟,李白,119
城,岑參,119
與,皎然,119
不,趙嘏,119
台,白居易,119
奉,皎然,119
秋,羅隱,119
人,呂岩,119
寒,齊己,119
日,孟浩然,119
山,吳融,119
十,皮日休,119
雪,齊己,119
聲,齊己,119
見,齊己,119
行,孟郊,119
贈,孟郊,119
時,劉長卿,119
公,元稹,119
難,齊己,118
如,孟郊,118
寄,杜牧,118
不,徐夤,118
上,許渾,118
可,元稹,118
長,許渾,118
玉,元稹,118
下,元稹,118
空,元稹,118
遠,許渾,118
秋,李中,118
何,皮日休,118
方,杜甫,118
士,杜甫,118
馬,劉禹錫,118
心,韋應物,118
臨,白居易,118
國,白居易,118
雲,盧綸,118
歸,溫庭筠,118
一,李群玉,118
春,李賀,118
風,李賀,118
來,賈島,118
風,岑參,118
丹,白居易,118
尋,齊己,118
卻,白居易,118
花,陸龜蒙,118
未,李商隱,118
行,李商隱,118
夜,齊己,118
來,許渾,117
風,徐鉉,117
制,張說,117
思,李德裕,117
得,陸龜蒙,117
無,許渾,117
風,方幹,117
間,李白,117
酒,岑參,117
天,皮日休,117
不,周曇,117
群,杜甫,117
中,趙嘏,117
時,王建,117
風,戴叔倫,117
有,薛能,117
內,白居易,117
轉,白居易,117
征,杜甫,117
蒼,杜甫,117
荊,杜甫,117
誰,齊己,117
是,齊己,117
明,齊己,117
言,孟郊,117
關,杜甫,117
微,杜甫,117
楊,劉禹錫,117
華,劉禹錫,117
張,李白,117
水,張籍,116
聞,元稹,116
病,元稹,116
千,元稹,116
芳,白居易,116
長,李商隱,116
門,劉長卿,116
傷,白居易,116
床,白居易,116
神,白居易,116
花,王建,116
高,羅隱,116
莫,杜甫,116
一,賈島,116
老,齊己,116
狐,劉禹錫,116
事,皮日休,116
日,韓偓,116
作,元稹,116
秋,姚合,116
年,韋莊,116
起,李白,116
閣,杜甫,116
和,蘇頲,116
門,韋應物,115
王,儲光羲,115
一,趙嘏,115
洛,劉禹錫,115
知,劉禹錫,115
清,儲光羲,115
是,陸龜蒙,115
看,王建,115
事,羅隱,115
居,韋應物,115
十,司空圖,115
已,韓愈,115
帝,杜甫,115
多,姚合,115
山,徐鉉,115
喜,杜甫,115
然,杜甫,115
物,杜甫,115
幽,白居易,115
照,白居易,115
休,白居易,115
山,韓翃,115
吹,白居易,115
風,李群玉,115
州,韓愈,115
里,劉長卿,115
禪,皎然,115
長,段成式,115
一,薛能,115
香,貫休,115
樓,許渾,115
成,元稹,115
州,元稹,115
自,高適,115
中,呂岩,114
依,白居易,114
兒,白居易,114
古,孟郊,114
雨,皮日休,114
年,李商隱,114
向,劉長卿,114
盡,劉禹錫,114
夜,劉禹錫,114
見,韓愈,114
蘇,白居易,114
寺,皎然,114
行,錢珝,114
不,佚名,114
深,貫休,114
地,貫休,114
懷,貫休,114
裴,白居易,114
行,皎然,114
除,白居易,114
夜,錢起,114
爭,白居易,114
何,錢起,114
吹,李白,114
送,司空曙,113
人,孟浩然,113
自,王建,113
安,元稹,113
波,李白,113
遠,皎然,113
影,齊己,113
樹,李白,113
上,權德輿,113
丹,李白,113
上,李賀,113
前,齊己,113
開,劉禹錫,113
山,李頻,113
最,白居易,113
東,韓愈,113
處,杜牧,113
七,呂岩,113
明,劉禹錫,113
重,劉禹錫,113
深,劉禹錫,113
舊,劉禹錫,113
時,杜荀鶴,113
不,柳宗元,113
知,高適,113
春,盧綸,113
寒,孟郊,113
為,張籍,112
雨,許渾,112
亦,元稹,112
大,元稹,112
歸,元稹,112
閑,元稹,112
歲,杜甫,112
寄,韓愈,112
得,王建,112
劍,李白,112
仙,李白,112
名,李白,112
發,李白,112
山,張喬,112
思,齊己,112
幽,杜甫,112
園,杜甫,112
人,李頻,112
得,皎然,112
日,楊巨源,112
送,徐鉉,112
夜,姚合,112
華,杜甫,112
野,白居易,112
教,白居易,112
舞,白居易,112
步,白居易,112
張,杜甫,112
壯,杜甫,112
溪,李白,112
無,方幹,112
玉,貫休,112
月,溫庭筠,112
光,劉禹錫,112
春,王維,112
子,王維,112
遠,劉禹錫,112
自,許渾,111
遊,杜甫,111
來,羅隱,111
形,白居易,111
下,貫休,111
易,白居易,111
解,白居易,111
悟,白居易,111
齋,韋應物,111
勞,白居易,111
來,張說,111
如,皎然,111
日,戴叔倫,111
別,韓愈,111
獨,皎然,111
秋,杜荀鶴,111
生,王建,111
無,韓偓,111
來,吳融,111
之,杜甫,111
魚,杜甫,111
宮,李白,111
上,皮日休,111
還,齊己,111
南,韋應物,111
見,韋應物,111
莫,齊己,111
為,齊己,111
中,顧況,111
路,劉禹錫,110
宅,白居易,110
慵,白居易,110
藥,白居易,110
仍,白居易,110
友,白居易,110
風,李中,110
相,權德輿,110
風,趙嘏,110
白,張籍,110
日,高適,110
孤,劉長卿,110
陵,杜甫,110
新,張籍,110
春,張籍,110
別,張籍,110
江,韋莊,110
水,李賀,110
何,王維,110
江,岑參,110
下,許渾,110
三,李商隱,110
心,許渾,110
天,李賀,110
長,張籍,110
雲,儲光羲,110
水,貫休,110
心,張說,110
如,韋應物,110
下,杜牧,110
無,溫庭筠,110
秦,李白,110
已,李白,110
送,方幹,110
連,李白,110
中,張祜,110
崔,白居易,110
長,韓愈,110
同,皎然,110
寒,韓愈,110
新,元稹,110
光,元稹,109
遇,陳子昂,109
複,元稹,109
送,王建,109
寄,張籍,109
望,元稹,109
雲,宋之問,109
客,齊己,109
木,杜甫,109
魯,李白,109
題,杜甫,109
無,盧綸,109
煙,李白,109
知,孟郊,109
里,李白,109
州,李白,109
風,盧綸,109
遊,韋應物,109
上,杜牧,109
事,杜牧,109
大,劉禹錫,109
千,劉禹錫,109
有,杜荀鶴,109
睡,白居易,109
驚,白居易,109
爐,白居易,109
管,白居易,109
風,韓偓,109
草,劉禹錫,109
相,陸龜蒙,109
可,皎然,109
只,白居易,109
垂,白居易,109
宮,李商隱,109
一,錢起,108
百,李白,108
前,李白,108
所,李白,108
橫,李白,108
南,張九齡,108
日,張祜,108
君,高適,108
住,白居易,108
夜,賈島,108
觀,杜甫,108
中,吳融,108
昏,白居易,108
司,白居易,108
千,齊己,108
送,元稹,108
僧,白居易,108
山,趙嘏,108
長,李賀,108
幽,韋應物,108
水,韋應物,108
東,韋應物,108
時,錢起,108
人,韓翃,108
關,岑參,108
有,許渾,108
二,劉禹錫,108
出,貫休,108
月,劉長卿,108
長,姚合,108
天,呂岩,108
道,劉禹錫,108
人,李鹹用,108
情,劉禹錫,108
歸,皎然,108
雲,孟郊,108
今,韓愈,108
當,韓愈,108
雨,杜牧,107
柳,溫庭筠,107
知,韋應物,107
不,儲光羲,107
更,李商隱,107
自,杜牧,107
有,杜牧,107
夔,杜甫,107
家,劉長卿,107
生,劉長卿,107
日,方幹,107
夜,劉長卿,107
白,陸龜蒙,107
思,皎然,107
寒,許渾,107
意,李白,107
縣,杜甫,107
門,王維,107
便,白居易,107
花,司空圖,107
吳,白居易,107
居,姚合,107
上,張說,107
秋,武元衡,107
未,齊己,107
條,白居易,107
空,貫休,106
風,皮日休,106
風,王建,106
春,韓偓,106
雲,權德輿,106
上,李端,106
水,賈島,106
之,貫休,106
雨,劉禹錫,106
水,岑參,106
香,李商隱,106
何,姚合,106
是,姚合,106
東,劉長卿,106
雲,高適,106
和,韋莊,106
從,劉禹錫,106
其,杜甫,106
河,李白,106
碧,李白,106
登,杜甫,106
垂,杜甫,106
早,杜甫,106
足,杜甫,106
峰,齊己,106
如,李商隱,106
攜,白居易,106
小,元稹,106
土,白居易,106
信,白居易,106
江,李商隱,105
似,皮日休,105
城,許渾,105
太,李白,105
夜,張祜,105
欲,李商隱,105
行,高適,105
十,高適,105
何,高適,105
下,張籍,105
無,賈島,105
從,李商隱,105
中,薛能,105
道,孟郊,105
別,許渾,105
與,孟郊,105
文,孟郊,105
春,鄭穀,105
緣,白居易,105
千,劉長卿,105
無,王維,105
求,白居易,105
戲,白居易,105
關,白居易,105
傷,杜甫,105
一,盧綸,105
士,吳筠,105
羅,白居易,105
饑,白居易,105
此,劉禹錫,105
歸,韋莊,105
行,王維,105
雲,張說,105
生,呂岩,105
空,劉禹錫,105
陵,劉禹錫,105
年,貫休,105
亦,貫休,105
三,貫休,105
詞,白居易,105
先,杜甫,105
往,杜甫,105
經,杜甫,105
更,貫休,105
人,施肩吾,105
春,楊巨源,105
花,杜牧,105
李,皎然,105
夜,岑參,105
行,鮑溶,105
秋,岑參,105
還,貫休,104
郡,韋應物,104
已,劉禹錫,104
別,劉禹錫,104
上,吳融,104
山,權德輿,104
一,韓偓,104
君,齊己,104
花,齊己,104
平,李德裕,104
清,李商隱,104
金,李商隱,104
路,姚合,104
下,李商隱,104
讀,白居易,104
窮,白居易,104
著,白居易,104
迎,白居易,104
由,白居易,104
草,皎然,104
後,元稹,104
清,錢起,104
紅,溫庭筠,104
人,李群玉,104
為,杜牧,104
雲,方幹,104
石,孟郊,104
百,韓愈,104
玉,李賀,104
多,李白,104
無,張九齡,104
中,孟浩然,104
歸,張籍,104
自,張籍,104
春,趙嘏,104
應,貫休,104
歸,姚合,104
不,施肩吾,103
醉,元稹,103
石,韓愈,103
詩,陳子昂,103
詠,吳筠,103
陽,韋應物,103
林,錢起,103
園,韋應物,103
月,方幹,103
送,戴叔倫,103
武,劉禹錫,103
月,權德輿,103
石,貫休,103
萬,貫休,103
郎,劉禹錫,103
春,權德輿,103
計,白居易,103
未,杜荀鶴,103
世,杜甫,103
君,李商隱,103
南,張說,103
幾,杜甫,103
何,岑參,103
客,岑參,103
年,姚合,103
臨,杜甫,103
題,錢珝,103
正,杜甫,103
子,岑參,103
水,李群玉,103
曲,李白,103
士,李白,103
送,羅隱,103
餘,杜甫,103
言,韓愈,103
風,高適,103
昔,白居易,103
下,齊己,103
題,齊己,103
白,李商隱,103
必,白居易,103
風,韋莊,102
明,韓愈,102
事,劉長卿,102
難,孟郊,102
萬,孟郊,102
奉,張九齡,102
熱,白居易,102
元,杜甫,102
落,貫休,102
東,貫休,102
遇,白居易,102
得,羅隱,102
竹,元稹,102
憂,杜甫,102
知,方幹,102
來,方幹,102
會,杜甫,102
台,杜甫,102
孤,杜甫,102
公,貫休,102
我,貫休,102
有,王維,102
寒,韋應物,102
複,韋應物,102
殘,齊己,102
奉,蘇頲,102
道,呂岩,102
峰,白居易,102
無,韋莊,102
何,韋莊,102
高,李商隱,102
水,陸龜蒙,102
台,李白,102
來,皎然,102
上,高適,102
歸,李商隱,102
崔,李白,102
花,吳融,101
人,佚名,101
遠,錢起,101
雨,錢起,101
諸,杜甫,101
中,韋莊,101
出,張籍,101
月,韋莊,101
歸,杜牧,101
桃,劉禹錫,101
中,皇甫冉,101
生,陸龜蒙,101
雨,溫庭筠,101
西,溫庭筠,101
草,溫庭筠,101
古,陸龜蒙,101
是,李白,101
三,杜牧,101
宮,王建,101
陰,杜甫,101
通,杜甫,101
宮,杜甫,101
初,杜甫,101
來,杜荀鶴,101
成,李商隱,101
出,岑參,101
別,王建,101
憶,李白,101
白,王建,101
性,白居易,101
徒,白居易,101
舍,白居易,101
向,齊己,101
花,盧綸,101
獨,孟郊,101
時,方幹,101
霜,杜甫,101
自,皎然,101
流,劉禹錫,101
此,羅隱,101
寒,皎然,101
看,劉長卿,101
知,劉長卿,101
客,皎然,101
繞,白居易,100
吳,皮日休,100
句,白居易,100
中,張九齡,100
日,儲光羲,100
沉,白居易,100
不,李群玉,100
對,韋應物,100
江,孟浩然,100
見,羅隱,100
山,王昌齡,100
無,岑參,100
今,貫休,100
人,李頎,100
當,韋應物,100
千,孟郊,100
酬,陸龜蒙,100
詩,杜牧,100
夕,韋應物,100
舊,劉長卿,100
楚,杜甫,100
時,杜牧,100
疏,杜甫,100
煙,劉禹錫,100
言,劉禹錫,100
聲,李白,100
可,孟郊,100
莫,元稹,100
題,姚合,100
下,錢起,100
聲,孟郊,99
色,劉長卿,99
沙,白居易,99
大,韓愈,99
紅,齊己,99
別,戴叔倫,99
遠,齊己,99
樹,許渾,99
事,李白,99
二,韓愈,99
無,趙嘏,99
異,杜甫,99
上,杜荀鶴,99
應,羅隱,99
好,杜甫,99
有,姚合,99
知,姚合,99
氣,李白,99
雲,李賀,99
草,貫休,99
十,陳陶,99
未,岑參,99
白,岑參,99
門,王建,99
在,王建,99
水,羅隱,99
白,李賀,99
金,韋莊,99
雨,韓愈,99
相,錢起,99
為,元結,99
憐,元稹,99
時,權德輿,99
九,劉禹錫,99
看,劉禹錫,99
一,方幹,99
同,張籍,99
得,劉禹錫,99
生,張籍,99
獨,張籍,99
寄,劉禹錫,99
古,元稹,99
意,皎然,99
感,元稹,99
安,段成式,99
君,皮日休,99
三,盧仝,99
長,張祜,98
何,張九齡,98
日,張九齡,98
明,陸龜蒙,98
樓,李商隱,98
醉,杜甫,98
地,劉禹錫,98
一,權德輿,98
門,韓愈,98
思,元稹,98
能,元稹,98
回,元稹,98
雨,韋莊,98
雨,吳融,98
一,陳陶,98
陪,杜甫,98
山,李中,98
風,鮑溶,98
對,杜甫,98
中,李端,98
白,皮日休,98
過,錢起,98
髮,白居易,98
重,齊己,98
中,李中,98
空,韋應物,98
出,韋應物,98
酒,劉禹錫,98
竹,劉禹錫,98
然,韓愈,98
身,張籍,98
複,李白,98
西,張籍,98
南,張籍,98
歸,孟郊,98
去,錢起,98
外,齊己,98
酒,許渾,98
年,許渾,98
生,杜荀鶴,98
有,司空圖,98
虎,李白,98
知,岑參,98
君,羅隱,98
聯,皎然,97
城,姚合,97
身,李白,97
且,李白,97
游,李白,97
過,李白,97
南,杜牧,97
春,張說,97
長,錢起,97
家,岑參,97
公,皎然,97
游,段成式,97
北,岑參,97
皇,白居易,97
在,韋應物,97
海,劉禹錫,97
見,張籍,97
古,劉長卿,97
我,孟郊,97
終,齊己,97
如,齊己,97
每,白居易,97
罷,白居易,97
觀,白居易,97
此,薛能,97
銀,白居易,97
船,白居易,97
逐,白居易,97
雲,張祜,97
花,張籍,97
因,元稹,97
都,杜甫,97
雲,溫庭筠,97
亭,杜甫,97
諸,段成式,97
十,權德輿,97
花,李中,97
江,張籍,97
處,張籍,97
太,杜甫,96
南,孟郊,96
力,杜甫,96
船,杜甫,96
在,孟郊,96
眼,杜甫,96
得,皮日休,96
浮,杜甫,96
湖,杜甫,96
淚,杜甫,96
亦,孟郊,96
變,白居易,96
聖,張九齡,96
而,白居易,96
子,齊己,96
日,徐鉉,96
裏,齊己,96
還,姚合,96
與,韋應物,96
去,韋應物,96
相,韋應物,96
多,許渾,96
此,賈島,96
無,呂岩,96
雲,賈島,96
雲,吳融,96
家,元稹,96
夜,方幹,96
足,韓愈,96
李,劉長卿,96
過,劉長卿,96
南,李賀,96
終,貫休,96
欲,齊己,96
山,李洞,96
奉,白居易,96
天,鮑溶,96
同,姚合,96
天,姚合,96
能,李白,96
關,李白,96
顏,李白,96
郎,李白,96
謝,李白,96
蓮,白居易,96
時,高適,96
是,李商隱,96
賢,白居易,96
河,白居易,96
眉,白居易,96
贈,張籍,96
白,許渾,95
輕,杜甫,95
六,杜甫,95
盡,貫休,95
休,杜甫,95
思,韋應物,95
山,李頎,95
子,溫庭筠,95
無,唐彥謙,95
林,元稹,95
落,元稹,95
池,杜牧,95
生,李商隱,95
香,溫庭筠,95
自,權德輿,95
酬,權德輿,95
坐,杜甫,95
人,張九齡,95
蜀,杜甫,95
萬,劉禹錫,95
珠,白居易,95
州,張說,95
詩,杜荀鶴,95
事,杜荀鶴,95
在,姚合,95
之,元結,95
相,王維,95
一,王維,95
子,劉禹錫,95
後,齊己,95
折,白居易,95
玉,劉禹錫,95
經,齊己,95
節,白居易,95
不,李中,95
無,鮑溶,95
有,張九齡,95
露,杜甫,95
自,張九齡,95
懷,韓愈,95
見,孟郊,95
春,王建,94
雙,李白,94
人,朱慶餘,94
贈,李商隱,94
城,李商隱,94
傳,杜甫,94
歸,王建,94
有,王建,94
臣,杜甫,94
天,杜牧,94
韋,杜甫,94
且,杜甫,94
虛,杜甫,94
飄,杜甫,94
白,王維,94
感,李白,94
拂,李白,94
對,李白,94
雨,貫休,94
生,錢起,94
時,賈島,94
雪,韓愈,94
雲,趙嘏,94
書,許渾,94
知,陸龜蒙,94
先,陸龜蒙,94
天,張籍,94
夜,杜牧,94
高,杜牧,94
白,杜牧,94
一,高適,94
山,薛能,94
經,李白,94
還,皎然,94
莫,李白,94
忽,李白,94
兩,李白,94
江,皎然,94
泥,杜甫,94
雲,鮑溶,94
流,元稹,94
得,杜荀鶴,94
山,馬戴,94
時,韓偓,94
來,溫庭筠,94
一,姚合,94
贈,元稹,94
去,岑參,94
意,元稹,94
上,盧綸,94
影,白居易,94
夜,盧綸,94
花,皮日休,94
取,白居易,94
不,唐彥謙,94
南,羅隱,94
勿,白居易,94
人,元結,93
十,元結,93
相,皎然,93
城,韋應物,93
高,陸龜蒙,93
首,李白,93
尋,李白,93
鳳,李白,93
望,皎然,93
細,杜甫,93
宣,李白,93
如,杜牧,93
雨,陸龜蒙,93
三,儲光羲,93
出,錢起,93
雲,張九齡,93
崔,韓愈,93
公,韓愈,93
草,岑參,93
歸,趙嘏,93
日,李群玉,93
雨,韓偓,93
朝,張籍,93
州,張籍,93
金,陸龜蒙,93
憶,齊己,93
日,吳融,93
秋,駱賓王,93
送,孟浩然,93
裏,杜甫,93
煙,杜甫,93
手,李白,93
山,劉滄,93
來,韋莊,93
始,韋應物,93
天,韋莊,93
使,元稹,93
王,元稹,93
客,元稹,93
紅,元稹,93
寂,白居易,93
遺,白居易,93
道,儲光羲,93
回,王建,93
下,韋應物,93
鳥,李白,93
秋,權德輿,93
向,皎然,93
和,皎然,93
事,陸龜蒙,93
十,吳筠,93
吟,杜荀鶴,93
酒,韋莊,93
難,元稹,93
何,盧綸,93
月,鮑溶,92
紅,韋莊,92
晚,韓愈,92
知,許渾,92
猶,劉禹錫,92
上,李中,92
池,劉禹錫,92
日,徐夤,92
無,顧況,92
君,杜牧,92
雲,馬戴,92
題,李商隱,92
日,沈佺期,92
天,沈佺期,92
陽,李商隱,92
美,李白,92
處,李白,92
昔,李白,92
世,李白,92
得,韋應物,92
開,元稹,92
禪,齊己,92
如,溫庭筠,92
