字詞,詩人,詞頻
蒯希,杜牧,1
希逸,杜牧,1
逸齊,杜牧,1
郡中,杜牧,1
中偶,杜牧,1
偶題,杜牧,5
題二,杜牧,2
首齊,杜牧,1
郡後,杜牧,1
後池,杜牧,3
池絕,杜牧,1
句題,杜牧,3
題齊,杜牧,1
安城,杜牧,1
城樓,杜牧,1
樓池,杜牧,1
君沒,杜牧,1
沒後,杜牧,1
後十,杜牧,1
十一,杜牧,1
一日,杜牧,1
日處,杜牧,1
處州,杜牧,1
州新,杜牧,1
新命,杜牧,1
命始,杜牧,1
始到,杜牧,1
到後,杜牧,1
後見,杜牧,1
見歸,杜牧,1
歸妓,杜牧,1
妓感,杜牧,1
詩見,杜牧,1
見劉,杜牧,1
劉秀,杜牧,3
才與,杜牧,2
與池,杜牧,2
州妓,杜牧,1
妓別,杜牧,2
別池,杜牧,1
州廢,杜牧,1
廢林,杜牧,1
林泉,杜牧,2
泉寺,杜牧,2
寺憶,杜牧,1
憶齊,杜牧,1
郡池,杜牧,1
州清,杜牧,1
清溪,杜牧,1
溪游,杜牧,1
游池,杜牧,1
州林,杜牧,1
寺金,杜牧,1
金碧,杜牧,1
碧洞,杜牧,1
洞即,杜牧,1
事贈,杜牧,1
李秀,杜牧,1
才寄,杜牧,2
寄李,杜牧,3
李起,杜牧,1
起居,杜牧,2
居四,杜牧,1
韻題,杜牧,2
州貴,杜牧,1
貴池,杜牧,1
池亭,杜牧,1
亭蘭,杜牧,1
蘭溪,杜牧,1
溪睦,杜牧,1
睦州,杜牧,2
州四,杜牧,1
晚早,杜牧,1
早發,杜牧,1
發新,杜牧,1
新定,杜牧,3
定除,杜牧,1
除官,杜牧,3
京睦,杜牧,1
州雨,杜牧,1
雨霽,杜牧,1
霽夜,杜牧,1
夜泊,杜牧,2
泊桐,杜牧,1
桐廬,杜牧,1
廬眠,杜牧,1
眠先,杜牧,1
寄蘇,杜牧,1
蘇台,杜牧,1
台盧,杜牧,1
盧郎,杜牧,2
中新,杜牧,1
新轉,杜牧,1
轉南,杜牧,1
南曹,杜牧,1
曹未,杜牧,1
未敘,杜牧,1
敘朝,杜牧,1
朝散,杜牧,1
散初,杜牧,1
初秋,杜牧,1
秋暑,杜牧,1
暑退,杜牧,1
退出,杜牧,1
出守,杜牧,1
守吳,杜牧,1
興書,杜牧,1
書此,杜牧,1
此篇,杜牧,1
篇以,杜牧,1
以自,杜牧,1
自見,杜牧,1
見志,杜牧,1
志題,杜牧,1
題白,杜牧,2
白蘋,杜牧,1
蘋洲,杜牧,1
洲題,杜牧,1
題茶,杜牧,1
茶山,杜牧,4
山茶,杜牧,1
山下,杜牧,2
下作,杜牧,1
作入,杜牧,1
入茶,杜牧,1
下題,杜牧,1
題水,杜牧,2
水口,杜牧,1
口草,杜牧,1
草市,杜牧,1
市絕,杜牧,1
日茶,杜牧,1
山病,杜牧,1
病不,杜牧,2
飲酒,杜牧,1
酒因,杜牧,1
因呈,杜牧,1
呈賓,杜牧,1
賓客,杜牧,1
客不,杜牧,1
贈官,杜牧,1
官妓,杜牧,1
妓早,杜牧,1
春贈,杜牧,1
贈軍,杜牧,1
軍事,杜牧,2
事薛,杜牧,1
薛判,杜牧,1
官代,杜牧,1
代吳,杜牧,1
興妓,杜牧,1
妓春,杜牧,1
春初,杜牧,1
初寄,杜牧,1
寄薛,杜牧,1
薛軍,杜牧,1
事八,杜牧,1
八月,杜牧,1
月十,杜牧,1
二日,杜牧,1
日得,杜牧,1
得替,杜牧,1
替後,杜牧,1
後移,杜牧,1
移居,杜牧,1
居霅,杜牧,1
霅溪,杜牧,1
溪館,杜牧,1
館因,杜牧,1
韻初,杜牧,1
初冬,杜牧,1
冬夜,杜牧,1
夜飲,杜牧,1
飲栽,杜牧,1
栽竹,杜牧,1
竹梅,杜牧,1
梅山,杜牧,1
山石,杜牧,2
石榴,杜牧,1
榴柳,杜牧,1
柳長,杜牧,1
句隋,杜牧,1
隋堤,杜牧,1
堤柳,杜牧,1
柳柳,杜牧,1
柳絕,杜牧,1
句獨,杜牧,1
獨柳,杜牧,1
柳早,杜牧,1
早雁,杜牧,1
雁鵁,杜牧,1
鵁鶄,杜牧,1
鶄鸚,杜牧,1
鸚鵡,杜牧,1
鵡鶴,杜牧,1
鶴鴉,杜牧,1
鴉鷺,杜牧,1
鷺鷥,杜牧,1
鷥村,杜牧,1
村舍,杜牧,3
舍燕,杜牧,1
燕歸,杜牧,1
歸燕,杜牧,1
燕傷,杜牧,1
傷猿,杜牧,1
猿還,杜牧,1
還俗,杜牧,1
俗老,杜牧,1
老僧,杜牧,1
僧斫,杜牧,1
斫竹,杜牧,1
竹將,杜牧,1
赴湖,杜牧,1
題亭,杜牧,1
亭菊,杜牧,1
菊折,杜牧,1
折菊,杜牧,1
菊雲,杜牧,1
雲醉,杜牧,1
醉後,杜牧,2
後題,杜牧,1
題僧,杜牧,1
僧院,杜牧,2
院題,杜牧,1
題禪,杜牧,1
禪院,杜牧,1
院哭,杜牧,1
哭李,杜牧,1
敏黃,杜牧,1
黃州,杜牧,1
州竹,杜牧,1
竹徑,杜牧,1
徑鬥,杜牧,1
鬥題,杜牧,1
題敬,杜牧,1
敬愛,杜牧,1
愛寺,杜牧,1
樓送,杜牧,1
送劉,杜牧,2
歸江,杜牧,1
江陵,杜牧,1
陵見,杜牧,1
見吳,杜牧,1
吳秀,杜牧,1
池妓,杜牧,1
別因,杜牧,1
成絕,杜牧,1
句湖,杜牧,1
南正,杜牧,1
正初,杜牧,2
初招,杜牧,1
招李,杜牧,1
李郢,杜牧,1
郢秀,杜牧,1
才贈,杜牧,1
贈朱,杜牧,1
朱道,杜牧,1
道靈,杜牧,1
靈屏,杜牧,1
屏風,杜牧,1
風絕,杜牧,1
句哭,杜牧,1
哭韓,杜牧,1
韓綽,杜牧,2
綽新,杜牧,1
定途,杜牧,1
途中,杜牧,7
中題,杜牧,3
題新,杜牧,1
定八,杜牧,1
八松,杜牧,1
松院,杜牧,1
院小,杜牧,1
小石,杜牧,1
石往,杜牧,1
往年,杜牧,1
年隨,杜牧,1
隨故,杜牧,1
故府,杜牧,1
府吳,杜牧,1
興公,杜牧,1
公夜,杜牧,1
泊蕪,杜牧,1
蕪湖,杜牧,2
湖口,杜牧,1
口今,杜牧,1
今赴,杜牧,1
官西,杜牧,1
西去,杜牧,1
去再,杜牧,1
再宿,杜牧,1
宿蕪,杜牧,1
湖感,杜牧,1
感舊,杜牧,2
舊傷,杜牧,1
傷懷,杜牧,1
成十,杜牧,2
十六,杜牧,2
韻台,杜牧,1
台城,杜牧,1
城曲,杜牧,1
曲二,杜牧,1
首江,杜牧,1
江上,杜牧,4
上雨,杜牧,1
雨寄,杜牧,1
寄崔,杜牧,2
崔碣,杜牧,1
碣罷,杜牧,1
罷鐘,杜牧,1
鐘陵,杜牧,1
陵幕,杜牧,1
幕吏,杜牧,1
吏十,杜牧,1
十三,杜牧,3
三年,杜牧,1
年來,杜牧,1
來泊,杜牧,1
泊湓,杜牧,1
湓浦,杜牧,1
浦感,杜牧,1
舊為,杜牧,1
為詩,杜牧,1
詩商,杜牧,1
商山,杜牧,5
山麻,杜牧,1
麻澗,杜牧,1
澗商,杜牧,1
山富,杜牧,1
富水,杜牧,1
水驛,杜牧,1
驛丹,杜牧,1
丹水,杜牧,1
水題,杜牧,1
題武,杜牧,1
武關,杜牧,1
關除,杜牧,1
官赴,杜牧,1
赴闕,杜牧,2
闕商,杜牧,1
山道,杜牧,1
道中,杜牧,4
中絕,杜牧,1
句漢,杜牧,1
漢江,杜牧,1
江襄,杜牧,1
襄陽,杜牧,2
陽雪,杜牧,1
雪夜,杜牧,1
夜感,杜牧,1
感懷,杜牧,1
懷詠,杜牧,1
詠歌,杜牧,1
歌聖,杜牧,1
德遠,杜牧,1
遠懷,杜牧,1
懷天,杜牧,1
天寶,杜牧,1
寶因,杜牧,1
題關,杜牧,1
關亭,杜牧,1
亭長,杜牧,1
韻途,杜牧,1
作重,杜牧,1
重到,杜牧,1
到襄,杜牧,1
陽哭,杜牧,1
哭亡,杜牧,1
亡友,杜牧,1
友韋,杜牧,1
韋壽,杜牧,1
壽朋,杜牧,1
朋赤,杜牧,1
赤壁,杜牧,1
壁雲,杜牧,1
雲夢,杜牧,1
夢澤,杜牧,1
澤除,杜牧,1
官行,杜牧,1
行至,杜牧,1
至昭,杜牧,1
昭應,杜牧,3
應聞,杜牧,1
聞友,杜牧,1
人出,杜牧,1
出官,杜牧,1
官因,杜牧,1
寄寄,杜牧,1
寄浙,杜牧,2
浙東,杜牧,1
東韓,杜牧,1
韓八,杜牧,1
八評,杜牧,1
評事,杜牧,2
事泊,杜牧,1
泊秦,杜牧,1
秦淮,杜牧,1
淮秋,杜牧,1
秋浦,杜牧,1
浦途,杜牧,1
題桃,杜牧,1
桃花,杜牧,2
花夫,杜牧,1
夫人,杜牧,1
人廟,杜牧,1
廟初,杜牧,1
初春,杜牧,2
春有,杜牧,1
感寄,杜牧,2
寄歙,杜牧,1
歙州,杜牧,3
州邢,杜牧,1
邢員,杜牧,1
員外,杜牧,2
外書,杜牧,1
寄中,杜牧,1
中朝,杜牧,1
朝往,杜牧,1
往還,杜牧,1
還寄,杜牧,1
崔鈞,杜牧,1
鈞初,杜牧,1
春雨,杜牧,1
中舟,杜牧,1
舟次,杜牧,1
次和,杜牧,1
和州,杜牧,3
州橫,杜牧,1
橫江,杜牧,2
江裴,杜牧,1
裴使,杜牧,1
君見,杜牧,1
見迎,杜牧,1
迎李,杜牧,1
李趙,杜牧,1
趙二,杜牧,2
二秀,杜牧,1
才同,杜牧,1
同來,杜牧,1
來因,杜牧,1
因書,杜牧,1
書四,杜牧,1
韻兼,杜牧,1
兼寄,杜牧,2
寄江,杜牧,1
南許,杜牧,1
許渾,杜牧,2
渾先,杜牧,2
輩和,杜牧,1
州絕,杜牧,2
題烏,杜牧,1
烏江,杜牧,1
江亭,杜牧,1
題橫,杜牧,1
江館,杜牧,1
館寄,杜牧,1
寄澧,杜牧,1
澧州,杜牧,2
張舍,杜牧,1
人笛,杜牧,1
笛寄,杜牧,1
寄揚,杜牧,1
州韓,杜牧,1
綽判,杜牧,1
官送,杜牧,1
送李,杜牧,1
李群,杜牧,1
群玉,杜牧,1
玉赴,杜牧,1
舉送,杜牧,1
送薛,杜牧,2
薛種,杜牧,1
種游,杜牧,1
南題,杜牧,1
題壽,杜牧,1
壽安,杜牧,1
安縣,杜牧,1
縣甘,杜牧,1
甘棠,杜牧,1
棠館,杜牧,1
館禦,杜牧,1
禦溝,杜牧,1
溝汴,杜牧,1
汴河,杜牧,2
河懷,杜牧,1
古汴,杜牧,1
河阻,杜牧,1
阻凍,杜牧,1
凍酬,杜牧,1
酬張,杜牧,1
祜處,杜牧,1
士見,杜牧,1
見寄,杜牧,2
寄長,杜牧,2
韻寄,杜牧,2
寄宣,杜牧,1
州鄭,杜牧,1
鄭諫,杜牧,1
諫議,杜牧,2
議題,杜牧,1
題元,杜牧,1
士高,杜牧,1
高亭,杜牧,1
亭鄭,杜牧,1
鄭瓘,杜牧,1
瓘協,杜牧,1
協律,杜牧,2
律和,杜牧,1
和野,杜牧,1
野人,杜牧,1
人殷,杜牧,1
殷潛,杜牧,1
潛之,杜牧,1
之題,杜牧,1
題籌,杜牧,1
籌筆,杜牧,1
筆驛,杜牧,1
驛十,杜牧,1
十四,杜牧,1
韻重,杜牧,1
重題,杜牧,1
題絕,杜牧,1
句一,杜牧,2
一首,杜牧,1
首送,杜牧,1
送陸,杜牧,1
陸洿,杜牧,1
洿郎,杜牧,1
中棄,杜牧,1
歸寄,杜牧,1
寄瑉,杜牧,1
瑉笛,杜牧,1
笛與,杜牧,1
與宇,杜牧,1
宇文,杜牧,1
文舍,杜牧,1
人寄,杜牧,2
寄內,杜牧,1
內兄,杜牧,1
兄和,杜牧,1
崔員,杜牧,1
外十,杜牧,1
韻遣,杜牧,1
遣興,杜牧,1
興早,杜牧,1
早秋,杜牧,2
秋秋,杜牧,1
秋思,杜牧,1
思途,杜牧,1
中一,杜牧,1
絕春,杜牧,1
春盡,杜牧,1
盡途,杜牧,1
題村,杜牧,1
舍代,杜牧,1
代人,杜牧,2
寄遠,杜牧,6
遠六,杜牧,1
六言,杜牧,1
言二,杜牧,1
首閨,杜牧,1
閨情,杜牧,2
情舊,杜牧,1
舊游,杜牧,1
游寄,杜牧,1
遠簾,杜牧,1
簾寄,杜牧,1
寄題,杜牧,2
題甘,杜牧,1
甘露,杜牧,1
露寺,杜牧,1
寺北,杜牧,2
北軒,杜牧,1
軒題,杜牧,1
題青,杜牧,1
青雲,杜牧,1
雲館,杜牧,1
館正,杜牧,1
初奉,杜牧,1
奉酬,杜牧,1
酬歙,杜牧,1
州刺,杜牧,1
刺史,杜牧,1
史邢,杜牧,1
邢群,杜牧,1
群江,杜牧,1
上偶,杜牧,1
偶見,杜牧,2
見絕,杜牧,1
題木,杜牧,1
木蘭,杜牧,1
蘭廟,杜牧,1
廟入,杜牧,1
入商,杜牧,1
山偶,杜牧,1
題送,杜牧,2
盧秀,杜牧,2
才一,杜牧,1
絕醉,杜牧,1
醉題,杜牧,1
題題,杜牧,1
題商,杜牧,1
山四,杜牧,1
四皓,杜牧,1
皓廟,杜牧,1
廟一,杜牧,1
絕送,杜牧,1
送隱,杜牧,1
隱者,杜牧,3
者一,杜牧,1
絕題,杜牧,1
題張,杜牧,1
張處,杜牧,1
士山,杜牧,1
山莊,杜牧,1
莊一,杜牧,1
絕有,杜牧,1
有懷,杜牧,2
懷重,杜牧,1
送斛,杜牧,1
斛斯,杜牧,2
斯判,杜牧,1
官贈,杜牧,1
贈別,杜牧,4
別二,杜牧,1
首寄,杜牧,1
遠少,杜牧,1
行盆,杜牧,1
盆池,杜牧,1
池有,杜牧,1
有寄,杜牧,1
寄和,杜牧,1
和嚴,杜牧,1
嚴惲,杜牧,1
惲秀,杜牧,1
才落,杜牧,1
落花,杜牧,1
花倡,杜牧,1
倡樓,杜牧,1
樓戲,杜牧,1
戲贈,杜牧,1
贈初,杜牧,1
初上,杜牧,1
上船,杜牧,1
船留,杜牧,1
留寄,杜牧,1
寄秋,杜牧,1
秋岸,杜牧,1
岸過,杜牧,1
過大,杜牧,1
大樑,杜牧,1
樑聞,杜牧,1
聞河,杜牧,1
河亭,杜牧,1
亭方,杜牧,1
方宴,杜牧,1
宴贈,杜牧,1
贈孫,杜牧,1
孫子,杜牧,1
子端,杜牧,1
端題,杜牧,1
題吳,杜牧,1
興消,杜牧,1
消暑,杜牧,1
暑樓,杜牧,1
樓十,杜牧,1
韻奉,杜牧,1
奉送,杜牧,1
送中,杜牧,1
丞姊,杜牧,1
姊夫,杜牧,1
夫儔,杜牧,1
儔自,杜牧,1
自大,杜牧,1
大理,杜牧,1
理卿,杜牧,1
卿出,杜牧,1
鎮江,杜牧,1
江西,杜牧,2
西敘,杜牧,1
敘事,杜牧,1
事書,杜牧,2
韻中,杜牧,1
丞業,杜牧,1
業深,杜牧,1
深韜,杜牧,1
韜略,杜牧,1
略志,杜牧,1
志在,杜牧,1
在功,杜牧,1
功名,杜牧,1
名再,杜牧,1
再奉,杜牧,1
奉長,杜牧,1
一篇,杜牧,1
篇兼,杜牧,1
兼有,杜牧,1
有諮,杜牧,1
諮勸,杜牧,1
勸和,杜牧,1
和裴,杜牧,1
裴傑,杜牧,1
傑秀,杜牧,1
才新,杜牧,2
新櫻,杜牧,1
櫻桃,杜牧,1
桃春,杜牧,1
春思,杜牧,1
思代,杜牧,1
人作,杜牧,1
首冬,杜牧,1
日遇,杜牧,1
遇京,杜牧,1
京使,杜牧,2
使發,杜牧,1
發寄,杜牧,1
寄舍,杜牧,1
弟洛,杜牧,1
洛下,杜牧,2
下送,杜牧,1
送張,杜牧,2
張曼,杜牧,1
曼容,杜牧,1
容赴,杜牧,1
赴上,杜牧,1
上党,杜牧,1
党召,杜牧,1
召宣,杜牧,1
留贈,杜牧,3
贈寄,杜牧,1
寺贈,杜牧,3
贈張,杜牧,1
祜殘,杜牧,1
殘春,杜牧,1
春獨,杜牧,1
獨來,杜牧,1
來南,杜牧,1
南亭,杜牧,1
亭因,杜牧,1
祜宣,杜牧,1
寺南,杜牧,1
南樓,杜牧,2
遠人,杜牧,1
人別,杜牧,1
別沈,杜牧,1
沈處,杜牧,1
士留,杜牧,1
贈奉,杜牧,1
和僕,杜牧,1
僕射,杜牧,1
射相,杜牧,1
公春,杜牧,1
春澤,杜牧,1
澤稍,杜牧,1
稍愆,杜牧,1
愆聖,杜牧,1
聖君,杜牧,1
君軫,杜牧,1
軫慮,杜牧,1
慮嘉,杜牧,1
嘉雪,杜牧,1
雪忽,杜牧,1
忽降,杜牧,1
降品,杜牧,1
品彙,杜牧,1
彙昭,杜牧,1
昭蘇,杜牧,1
蘇即,杜牧,1
書成,杜牧,1
成四,杜牧,1
李播,杜牧,1
播評,杜牧,1
事送,杜牧,1
送牛,杜牧,1
牛相,杜牧,2
相出,杜牧,1
鎮襄,杜牧,1
襄州,杜牧,1
薛邽,杜牧,1
邽二,杜牧,1
首見,杜牧,1
見穆,杜牧,1
穆三,杜牧,1
十宅,杜牧,1
宅中,杜牧,1
中庭,杜牧,1
庭海,杜牧,1
海榴,杜牧,1
榴花,杜牧,1
花謝,杜牧,1
謝留,杜牧,1
留誨,杜牧,1
誨曹,杜牧,1
曹師,杜牧,1
師等,杜牧,1
等詩,杜牧,1
陽寄,杜牧,1
寄唐,杜牧,1
唐州,杜牧,2
李玭,杜牧,1
玭尚,杜牧,1
尚書,杜牧,3
書南,杜牧,1
南陵,杜牧,1
陵道,杜牧,1
中登,杜牧,1
登九,杜牧,1
樓別,杜牧,2
別家,杜牧,1
家歸,杜牧,1
歸家,杜牧,1
家雨,杜牧,1
雨送,杜牧,1
送人,杜牧,1
人遣,杜牧,1
遣懷,杜牧,3
懷醉,杜牧,1
醉贈,杜牧,2
贈薛,杜牧,1
薛道,杜牧,1
道封,杜牧,1
封歙,杜牧,1
州盧,杜牧,1
盧中,杜牧,1
丞見,杜牧,1
見惠,杜牧,1
惠名,杜牧,1
名醞,杜牧,1
醞詠,杜牧,1
詠襪,杜牧,1
襪宮,杜牧,1
宮祠,杜牧,1
祠二,杜牧,1
首月,杜牧,1
月忍,杜牧,1
忍死,杜牧,1
死留,杜牧,1
留別,杜牧,1
別獻,杜牧,1
獻鹽,杜牧,1
鹽鐵,杜牧,1
鐵裴,杜牧,1
裴相,杜牧,1
公二,杜牧,1
二十,杜牧,4
十叔,杜牧,1
叔悲,杜牧,1
悲吳,杜牧,1
吳王,杜牧,1
王城,杜牧,1
城閨,杜牧,1
情代,杜牧,1
代作,杜牧,1
作寄,杜牧,1
寄沈,杜牧,1
沈褒,杜牧,1
褒秀,杜牧,1
才入,杜牧,1
入關,杜牧,1
關及,杜牧,1
及第,杜牧,1
第後,杜牧,1
後寄,杜牧,1
安故,杜牧,1
故人,杜牧,5
人偶,杜牧,1
偶作,杜牧,1
作贈,杜牧,1
贈終,杜牧,1
終南,杜牧,1
南蘭,杜牧,1
蘭若,杜牧,1
若僧,杜牧,1
僧遣,杜牧,1
懷秋,杜牧,2
秋感,杜牧,1
感贈,杜牧,1
贈漁,杜牧,1
漁父,杜牧,2
父歎,杜牧,1
歎花,杜牧,1
花題,杜牧,1
題劉,杜牧,1
新竹,杜牧,1
竹山,杜牧,1
山行,杜牧,1
行書,杜牧,1
懷紫,杜牧,2
紫薇,杜牧,1
薇花,杜牧,2
花醉,杜牧,1
後呈,杜牧,1
呈崔,杜牧,1
崔大,杜牧,2
大夫,杜牧,6
夫和,杜牧,1
和宣,杜牧,1
州沈,杜牧,1
沈大,杜牧,1
夫登,杜牧,1
登北,杜牧,1
北樓,杜牧,2
樓書,杜牧,1
懷夜,杜牧,1
夜雨,杜牧,1
雨方,杜牧,1
方響,杜牧,1
響將,杜牧,1
將出,杜牧,2
出關,杜牧,2
關宿,杜牧,1
宿層,杜牧,1
層峰,杜牧,1
峰驛,杜牧,1
驛卻,杜牧,1
卻寄,杜牧,1
李諫,杜牧,1
議使,杜牧,1
使回,杜牧,1
回枉,杜牧,1
枉唐,杜牧,1
崔司,杜牧,1
司馬,杜牧,1
馬書,杜牧,1
書兼,杜牧,1
寄四,杜牧,1
韻因,杜牧,1
因和,杜牧,1
和郡,杜牧,1
齋秋,杜牧,1
秋夜,杜牧,2
夜即,杜牧,1
事寄,杜牧,1
寄斛,杜牧,1
斯處,杜牧,1
士許,杜牧,1
許秀,杜牧,2
才早,杜牧,1
題真,杜牧,1
真上,杜牧,2
上人,杜牧,3
人院,杜牧,1
院對,杜牧,1
對花,杜牧,1
花微,杜牧,1
微疾,杜牧,1
疾不,杜牧,1
飲呈,杜牧,1
呈坐,杜牧,1
坐中,杜牧,1
中諸,杜牧,1
諸公,杜牧,2
公酬,杜牧,1
酬王,杜牧,1
王秀,杜牧,1
才桃,杜牧,1
花園,杜牧,1
園見,杜牧,1
寄走,杜牧,1
走筆,杜牧,2
筆送,杜牧,1
送杜,杜牧,2
杜十,杜牧,1
三歸,杜牧,1
京送,杜牧,1
王十,杜牧,5
十至,杜牧,1
至褒,杜牧,1
褒中,杜牧,1
中因,杜牧,1
寄尚,杜牧,1
書後,杜牧,1
池泛,杜牧,2
泛舟,杜牧,2
舟送,杜牧,2
十重,杜牧,1
十洛,杜牧,1
陽秋,杜牧,1
秋夕,杜牧,3
夕贈,杜牧,1
贈獵,杜牧,1
獵騎,杜牧,1
騎懷,杜牧,1
懷吳,杜牧,1
吳中,杜牧,1
中馮,杜牧,1
馮秀,杜牧,1
寄東,杜牧,1
東塔,杜牧,1
塔僧,杜牧,1
僧秋,杜牧,1
夕瑤,杜牧,1
瑤瑟,杜牧,1
瑟送,杜牧,1
送故,杜牧,1
人歸,杜牧,1
歸山,杜牧,1
山聞,杜牧,1
聞角,杜牧,1
角押,杜牧,1
押兵,杜牧,1
兵甲,杜牧,1
甲發,杜牧,1
發谷,杜牧,1
谷口,杜牧,1
口寄,杜牧,1
寄諸,杜牧,1
公和,杜牧,1
和令,杜牧,1
令狐,杜牧,1
狐侍,杜牧,1
禦賞,杜牧,1
賞蕙,杜牧,1
蕙草,杜牧,1
草偶,杜牧,1
題三,杜牧,1
三川,杜牧,1
川驛,杜牧,1
驛伏,杜牧,1
伏覽,杜牧,1
覽座,杜牧,1
主舍,杜牧,1
人留,杜牧,1
題陝,杜牧,1
陝州,杜牧,1
州醉,杜牧,1
贈裴,杜牧,1
裴四,杜牧,1
四同,杜牧,1
同年,杜牧,1
年破,杜牧,1
破鏡,杜牧,1
鏡長,杜牧,1
安雪,杜牧,1
雪後,杜牧,1
後華,杜牧,1
宮冬,杜牧,1
冬日,杜牧,1
日題,杜牧,1
題智,杜牧,1
智門,杜牧,1
門寺,杜牧,1
別王,杜牧,1
十後,杜牧,1
後遣,杜牧,1
遣京,杜牧,1
使累,杜牧,1
累路,杜牧,1
路附,杜牧,1
附書,杜牧,1
書許,杜牧,1
才至,杜牧,1
至辱,杜牧,1
辱李,杜牧,1
李蘄,杜牧,1
蘄州,杜牧,1
句問,杜牧,1
問斷,杜牧,1
斷酒,杜牧,1
酒之,杜牧,1
之情,杜牧,1
情因,杜牧,1
寄送,杜牧,1
張判,杜牧,1
歸兼,杜牧,1
兼謁,杜牧,1
謁鄂,杜牧,1
鄂州,杜牧,1
州大,杜牧,1
夫宿,杜牧,1
宿長,杜牧,1
長慶,杜牧,1
慶寺,杜牧,1
寺望,杜牧,1
望少,杜牧,1
少華,杜牧,1
華三,杜牧,1
登澧,杜牧,1
州驛,杜牧,1
驛樓,杜牧,1
寄京,杜牧,1
京兆,杜牧,1
兆韋,杜牧,1
韋尹,杜牧,1
尹長,杜牧,1
安晴,杜牧,1
晴望,杜牧,1
望歲,杜牧,1
歲旦,杜牧,1
旦朝,杜牧,1
朝回,杜牧,1
回口,杜牧,1
口號,杜牧,1
號驌,杜牧,1
驌驦,杜牧,2
驦駿,杜牧,1
駿龍,杜牧,1
龍丘,杜牧,1
丘途,杜牧,1
中二,杜牧,2
首宮,杜牧,1
人塚,杜牧,1
塚寄,杜牧,1
浙西,杜牧,1
西李,杜牧,1
李判,杜牧,1
官寄,杜牧,1
寄杜,杜牧,1
杜子,杜牧,1
子二,杜牧,1
首盧,杜牧,1
才將,杜牧,1
出王,杜牧,1
屋高,杜牧,1
高步,杜牧,1
步名,杜牧,1
名場,杜牧,1
場江,杜牧,1
南相,杜牧,1
相逢,杜牧,1
逢贈,杜牧,1
別送,杜牧,1
劉三,杜牧,1
三複,杜牧,1
複郎,杜牧,1
中赴,杜牧,1
闕羊,杜牧,1
羊欄,杜牧,1
欄浦,杜牧,1
浦夜,杜牧,1
夜陪,杜牧,1
陪宴,杜牧,1
宴會,杜牧,1
會送,杜牧,1
杜顗,杜牧,1
顗赴,杜牧,1
赴潤,杜牧,1
州幕,杜牧,1
幕有,杜牧,1
感書,杜牧,1
寄盧,杜牧,2
盧州,杜牧,1
州賀,杜牧,1
賀崔,杜牧,1
夫崔,杜牧,1
崔正,杜牧,1
正字,杜牧,1
字江,杜牧,1
南送,杜牧,1
送左,杜牧,1
左師,杜牧,1
師寢,杜牧,1
寢夜,杜牧,1
夜十,杜牧,1
十九,杜牧,1
九兄,杜牧,1
兄郡,杜牧,1
郡樓,杜牧,1
樓有,杜牧,1
有宴,杜牧,1
宴病,杜牧,1
不赴,杜牧,1
赴愁,杜牧,1
愁隋,杜牧,1
隋苑,杜牧,1
苑芭,杜牧,1
芭蕉,杜牧,1
蕉汴,杜牧,1
汴人,杜牧,1
人舟,杜牧,1
舟行,杜牧,1
行答,杜牧,1
答張,杜牧,1
祜牧,杜牧,1
牧陪,杜牧,1
陪昭,杜牧,1
應盧,杜牧,1
中在,杜牧,1
在江,杜牧,1
西宣,杜牧,1
州佐,杜牧,1
佐今,杜牧,1
今吏,杜牧,1
吏部,杜牧,1
部沈,杜牧,1
沈公,杜牧,1
公幕,杜牧,1
幕罷,杜牧,1
罷府,杜牧,1
府周,杜牧,1
周歲,杜牧,1
歲公,杜牧,1
公宰,杜牧,1
宰昭,杜牧,1
應牧,杜牧,1
牧在,杜牧,1
在淮,杜牧,1
淮南,杜牧,1
南縻,杜牧,1
縻職,杜牧,1
職敘,杜牧,1
舊成,杜牧,1
成二,杜牧,1
韻用,杜牧,1
用以,杜牧,1
以投,杜牧,1
投寄,杜牧,1
寄猿,杜牧,1
猿懷,杜牧,1
懷歸,杜牧,1
歸邊,杜牧,1
邊上,杜牧,2
上晚,杜牧,1
秋傷,杜牧,1
傷友,杜牧,1
人悼,杜牧,1
悼吹,杜牧,1
吹簫,杜牧,1
簫妓,杜牧,1
妓訪,杜牧,1
訪許,杜牧,1
許顏,杜牧,1
顏春,杜牧,1
日古,杜牧,1
古道,杜牧,1
道傍,杜牧,1
傍作,杜牧,1
作青,杜牧,1
青塚,杜牧,1
塚大,杜牧,1
大夢,杜牧,1
夢上,杜牧,1
人自,杜牧,1
自廬,杜牧,1
廬峰,杜牧,1
峰回,杜牧,1
回洛,杜牧,1
首邊,杜牧,1
上聞,杜牧,1
聞笳,杜牧,1
笳三,杜牧,1
首春,杜牧,1
寄許,杜牧,1
輩經,杜牧,1
經闔,杜牧,1
闔閭,杜牧,1
閭城,杜牧,1
城並,杜牧,1
並州,杜牧,1
州道,杜牧,2
中別,杜牧,1
別懷,杜牧,1
懷漁,杜牧,1
父秋,杜牧,1
秋夢,杜牧,1
夢早,杜牧,1
秋客,杜牧,1
客舍,杜牧,1
舍逢,杜牧,1
逢故,杜牧,3
人秋,杜牧,2
晚江,杜牧,1
上遣,杜牧,1
懷長,杜牧,1
安夜,杜牧,1
夜月,杜牧,1
月雲,杜牧,1
雲春,杜牧,1
