字詞,詩人,詞頻
雲,羅讓,1
閏,羅讓,1
月,羅讓,1
定,羅讓,1
四,羅讓,1
時,羅讓,1
步,韋渠牟,1
虛,韋渠牟,1
詞,韋渠牟,1
十,韋渠牟,1
九,韋渠牟,1
首,韋渠牟,1
覽,韋渠牟,1
外,韋渠牟,1
生,韋渠牟,1
盧,韋渠牟,1
綸,韋渠牟,1
詩,韋渠牟,1
因,韋渠牟,1
以,韋渠牟,1
示,韋渠牟,1
此,韋渠牟,1
贈,韋渠牟,1
竇,韋渠牟,1
五,韋渠牟,1
判,韋渠牟,1
官,韋渠牟,1
湖,竇參,1
上,竇參,1
閒,竇參,1
居,竇參,1
遷,竇參,1
謫,竇參,1
江,竇參,1
表,竇參,1
久,竇參,1
未,竇參,1
歸,竇參,1
登,竇參,1
潛,竇參,1
山,竇參,1
觀,竇參,1
淮,盧群,1
西,盧群,1
席,盧群,1
上,盧群,1
醉,盧群,1
歌,盧群,1
天,韋皋,1
池,韋皋,1
晚,韋皋,1
棹,韋皋,1
贈,韋皋,1
何,韋皋,1
遐,韋皋,1
憶,韋皋,1
玉,韋皋,1
簫,韋皋,1
觀,李願,1
翟,李願,1
玉,李願,1
妓,李願,1
思,李願,1
婦,李願,1
徐,王智興,1
州,王智興,1
使,王智興,1
院,王智興,1
賦,王智興,1
茶,袁高,1
山,袁高,1
詩,袁高,1
送,崔子向,1
惟,崔子向,1
詳,崔子向,1
律,崔子向,1
師,崔子向,1
自,崔子向,1
越,崔子向,2
之,崔子向,1
義,崔子向,1
興,崔子向,1
上,崔子向,1
鮑,崔子向,1
大,崔子向,1
夫,崔子向,1
題,崔子向,1
王,崔子向,1
台,崔子向,1
贈,張署,1
韓,張署,1
退,張署,1
之,張署,1
塞,武元衡,4
下,武元衡,3
曲,武元衡,2
獨,武元衡,1
不,武元衡,6
見,武元衡,12
旬,武元衡,1
假,武元衡,1
南,武元衡,13
亭,武元衡,10
寄,武元衡,39
熊,武元衡,4
郎,武元衡,9
中,武元衡,38
晨,武元衡,1
興,武元衡,5
贈,武元衡,15
竇,武元衡,2
使,武元衡,9
君,武元衡,6
秋,武元衡,22
日,武元衡,25
對,武元衡,4
酒,武元衡,1
安,武元衡,6
邑,武元衡,1
裏,武元衡,1
懷,武元衡,15
高,武元衡,1
員,武元衡,7
外,武元衡,8
送,武元衡,39
唐,武元衡,2
次,武元衡,7
夜,武元衡,17
雨,武元衡,5
友,武元衡,3
望,武元衡,7
夫,武元衡,2
石,武元衡,3
行,武元衡,8
路,武元衡,2
難,武元衡,2
長,武元衡,7
相,武元衡,9
思,武元衡,2
出,武元衡,2
作,武元衡,12
桃,武元衡,1
源,武元衡,2
敘,武元衡,2
崔,武元衡,10
十,武元衡,15
五,武元衡,5
兵,武元衡,1
褒,武元衡,1
斜,武元衡,1
谷,武元衡,1
西,武元衡,7
早,武元衡,4
徐,武元衡,3
還,武元衡,5
京,武元衡,3
柳,武元衡,2
裴,武元衡,8
起,武元衡,8
居,武元衡,13
八,武元衡,7
月,武元衡,8
酬,武元衡,21
從,武元衡,2
兄,武元衡,6
常,武元衡,3
有,武元衡,7
太,武元衡,2
留,武元衡,4
別,武元衡,6
春,武元衡,22
與,武元衡,14
諸,武元衡,16
公,武元衡,25
泛,武元衡,1
舟,武元衡,1
歸,武元衡,9
洛,武元衡,2
謁,武元衡,1
嚴,武元衡,12
司,武元衡,6
空,武元衡,2
同,武元衡,15
陽,武元衡,7
餞,武元衡,3
盧,武元衡,3
台,武元衡,3
題,武元衡,20
壁,武元衡,5
江,武元衡,9
上,武元衡,11
隱,武元衡,1
者,武元衡,2
紳,武元衡,1
游,武元衡,4
蘭,武元衡,1
溪,武元衡,1
夏,武元衡,8
卿,武元衡,1
書,武元衡,21
李,武元衡,13
錦,武元衡,1
樓,武元衡,1
得,武元衡,2
字,武元衡,3
四,武元衡,5
川,武元衡,1
宅,武元衡,2
韋,武元衡,5
令,武元衡,1
時,武元衡,5
孔,武元衡,1
雀,武元衡,1
存,武元衡,1
焉,武元衡,1
暇,武元衡,4
玩,武元衡,3
座,武元衡,1
兼,武元衡,4
故,武元衡,5
府,武元衡,4
賓,武元衡,2
妓,武元衡,1
嗟,武元衡,1
久,武元衡,1
之,武元衡,15
因,武元衡,13
賦,武元衡,2
此,武元衡,2
詩,武元衡,2
用,武元衡,1
廣,武元衡,2
其,武元衡,1
意,武元衡,2
三,武元衡,13
丞,武元衡,4
去,武元衡,1
歲,武元衡,3
臺,武元衡,1
言,武元衡,2
韻,武元衡,4
未,武元衡,2
及,武元衡,6
報,武元衡,2
今,武元衡,2
領,武元衡,2
黔,武元衡,2
途,武元衡,7
經,武元衡,4
蜀,武元衡,6
門,武元衡,3
百,武元衡,2
里,武元衡,2
而,武元衡,3
近,武元衡,3
願,武元衡,1
款,武元衡,1
覿,武元衡,1
封,武元衡,1
略,武元衡,1
間,武元衡,1
然,武元衡,1
追,武元衡,2
曩,武元衡,1
篇,武元衡,1
持,武元衡,1
以,武元衡,7
分,武元衡,3
宴,武元衡,6
呈,武元衡,7
陸,武元衡,8
津,武元衡,1
梁,武元衡,1
寺,武元衡,7
採,武元衡,1
新,武元衡,1
茶,武元衡,2
幕,武元衡,5
遍,武元衡,1
賞,武元衡,1
芳,武元衡,1
香,武元衡,2
尤,武元衡,1
異,武元衡,1
元,武元衡,3
和,武元衡,8
癸,武元衡,1
巳,武元衡,1
余,武元衡,2
七,武元衡,2
年,武元衡,3
奉,武元衡,9
詔,武元衡,1
徵,武元衡,2
二,武元衡,12
清,武元衡,1
明,武元衡,2
牢,武元衡,1
關,武元衡,2
洞,武元衡,1
夕,武元衡,1
潘,武元衡,2
山,武元衡,8
朱,武元衡,4
放,武元衡,1
拾,武元衡,1
遺,武元衡,2
歐,武元衡,1
煉,武元衡,2
師,武元衡,3
秘,武元衡,2
校,武元衡,3
維,武元衡,2
舊,武元衡,4
吳,武元衡,2
張,武元衡,8
舍,武元衡,7
人,武元衡,15
馮,武元衡,2
諫,武元衡,3
議,武元衡,4
赴,武元衡,12
河,武元衡,3
北,武元衡,2
宣,武元衡,1
慰,武元衡,1
坐,武元衡,1
聞,武元衡,7
少,武元衡,3
資,武元衡,1
聖,武元衡,4
賁,武元衡,1
法,武元衡,1
晚,武元衡,4
會,武元衡,2
慈,武元衡,1
恩,武元衡,2
院,武元衡,5
魏,武元衡,2
正,武元衡,4
則,武元衡,2
擢,武元衡,2
第,武元衡,3
陵,武元衡,4
韓,武元衡,3
弇,武元衡,1
崖,武元衡,1
東,武元衡,5
將,武元衡,6
楊,武元衡,5
弘,武元衡,2
微,武元衡,3
任,武元衡,2
鳳,武元衡,2
翔,武元衡,2
王,武元衡,5
秀,武元衡,4
才,武元衡,4
宿,武元衡,3
僧,武元衡,1
宜,武元衡,1
所,武元衡,4
白,武元衡,2
葵,武元衡,1
答,武元衡,2
詠,武元衡,1
柬,武元衡,1
寇,武元衡,1
侍,武元衡,15
禦,武元衡,11
馬,武元衡,3
州,武元衡,12
坊,武元衡,1
界,武元衡,3
玉,武元衡,3
度,武元衡,1
徑,武元衡,1
嶺,武元衡,1
泉,武元衡,1
潤,武元衡,1
尹,武元衡,1
麈,武元衡,1
尾,武元衡,1
鄧,武元衡,1
軍,武元衡,8
林,武元衡,2
都,武元衡,2
歙,武元衡,2
德,武元衡,3
宗,武元衡,2
皇,武元衡,3
帝,武元衡,2
挽,武元衡,3
歌,武元衡,7
詞,武元衡,4
首,武元衡,2
順,武元衡,1
至,武元衡,4
大,武元衡,2
昭,武元衡,1
后,武元衡,1
陪,武元衡,3
集,武元衡,2
觀,武元衡,6
獵,武元衡,1
繼,武元衡,2
朝,武元衡,5
六,武元衡,2
荊,武元衡,2
業,武元衡,1
摩,武元衡,2
訶,武元衡,2
池,武元衡,3
櫟,武元衡,1
崇,武元衡,1
道,武元衡,3
趨,武元衡,1
暮,武元衡,4
郊,武元衡,2
溫,武元衡,1
況,武元衡,1
敷,武元衡,1
歎,武元衡,1
物,武元衡,1
謝,武元衡,1
恨,武元衡,1
覽,武元衡,2
方,武元衡,2
為,武元衡,1
事,武元衡,7
牽,武元衡,1
束,武元衡,1
往,武元衡,2
尋,武元衡,2
遇,武元衡,2
燈,武元衡,1
史,武元衡,1
積,武元衡,1
龍,武元衡,2
鄒,武元衡,2
談,武元衡,1
田,武元衡,1
端,武元衡,1
鄂,武元衡,2
滑,武元衡,1
詣,武元衡,1
舅,武元衡,1
昌,武元衡,2
灘,武元衡,1
制,武元衡,2
豐,武元衡,1
多,武元衡,1
慶,武元衡,1
九,武元衡,2
示,武元衡,1
許,武元衡,4
祕,武元衡,2
遊,武元衡,4
昊,武元衡,2
天,武元衡,3
華,武元衡,3
重,武元衡,4
即,武元衡,2
簡,武元衡,1
僚,武元衡,2
淮,武元衡,2
甫,武元衡,1
構,武元衡,1
偶,武元衡,7
監,武元衡,3
陳,武元衡,2
昆,武元衡,2
季,武元衡,1
冬,武元衡,1
漢,武元衡,1
口,武元衡,2
尚,武元衡,2
于,武元衡,4
候,武元衡,1
傳,武元衡,1
點,武元衡,1
甲,武元衡,1
午,武元衡,1
國,武元衡,2
園,武元衡,3
吟,武元衡,1
歷,武元衡,1
屢,武元衡,1
促,武元衡,1
機,武元衡,1
務,武元衡,1
章,武元衡,1
古,武元衡,2
遽,武元衡,1
電,武元衡,1
波,武元衡,1
增,武元衡,1
感,武元衡,4
墓,武元衡,1
劍,武元衡,1
心,武元衡,1
鄰,武元衡,2
笛,武元衡,1
傷,武元衡,1
寓,武元衡,7
哀,武元衡,1
冥,武元衡,1
寞,武元衡,1
云,武元衡,1
苖,武元衡,1
考,武元衡,1
功,武元衡,1
直,武元衡,2
隨,武元衡,1
曾,武元衡,1
聯,武元衡,2
紀,武元衡,1
在,武元衡,1
已,武元衡,1
淪,武元衡,1
亡,武元衡,1
輒,武元衡,1
省,武元衡,2
給,武元衡,1
鄙,武元衡,1
一,武元衡,2
補,武元衡,1
闕,武元衡,1
圜,武元衡,1
丘,武元衡,1
合,武元衡,1
於,武元衡,2
齋,武元衡,3
移,武元衡,1
止,武元衡,1
賢,武元衡,1
情,武元衡,1
什,武元衡,1
蔡,武元衡,1
主,武元衡,1
驛,武元衡,4
蒙,武元衡,1
賜,武元衡,1
寶,武元衡,1
刀,武元衡,1
飛,武元衡,1
廄,武元衡,1
鄭,武元衡,1
燕,武元衡,1
著,武元衡,1
小,武元衡,1
置,武元衡,1
衡,武元衡,1
郢,武元衡,1
漸,武元衡,1
涪,武元衡,1
先,武元衡,1
城,武元衡,2
寒,武元衡,2
食,武元衡,2
左,武元衡,1
掖,武元衡,1
梨,武元衡,1
花,武元衡,6
禪,武元衡,1
定,武元衡,1
藏,武元衡,2
佳,武元衡,2
休,武元衡,1
致,武元衡,2
禁,武元衡,1
渚,武元衡,1
戡,武元衡,1
青,武元衡,1
岐,武元衡,1
目,武元衡,2
嘉,武元衡,2
命,武元衡,2
登,武元衡,2
闔,武元衡,1
閭,武元衡,1
賊,武元衡,1
茱,武元衡,1
萸,武元衡,1
樹,武元衡,1
憶,武元衡,1
郭,武元衡,2
通,武元衡,1
執,武元衡,1
易,武元衡,1
發,武元衡,2
雪,武元衡,1
立,武元衡,1
原,武元衡,2
縣,武元衡,2
館,武元衡,2
胄,武元衡,2
曹,武元衡,2
陌,武元衡,1
杜,武元衡,1
弟,武元衡,1
渡,武元衡,1
訪,武元衡,2
達,武元衡,1
逢,武元衡,1
並,武元衡,1
念,武元衡,1
仲,武元衡,2
周,武元衡,2
苗,武元衡,1
仙,武元衡,2
盤,武元衡,1
豆,武元衡,1
永,武元衡,1
樂,武元衡,1
緱,武元衡,1
號,武元衡,1
單,武元衡,2
曉,武元衡,2
角,武元衡,1
汴,武元衡,1
笳,武元衡,1
罷,武元衡,1
戰,武元衡,1
卻,武元衡,1
善,武元衡,1
客,武元衡,2
仕,武元衡,1
學,武元衡,1
蕊,武元衡,1
鶯,武元衡,1
戲,武元衡,2
牡,武元衡,1
丹,武元衡,1
招,武元衡,1
惟,武元衡,1
霍,武元衡,1
總,武元衡,1
聽,武元衡,2
惜,武元衡,1
代,武元衡,1
潼,武元衡,1
句,武元衡,1
夏,李吉甫,1
夜,李吉甫,1
北,李吉甫,1
園,李吉甫,2
即,李吉甫,1
事,李吉甫,1
寄,李吉甫,1
門,李吉甫,2
下,李吉甫,2
武,李吉甫,2
相,李吉甫,2
公,李吉甫,2
九,李吉甫,1
日,李吉甫,1
小,李吉甫,1
獨,李吉甫,1
謠,李吉甫,1
贈,李吉甫,1
懷,李吉甫,1
伊,李吉甫,1
川,李吉甫,1
賦,李吉甫,1
和,趙宗儒,1
黃,趙宗儒,1
門,趙宗儒,2
武,趙宗儒,1
相,趙宗儒,1
公,趙宗儒,1
詔,趙宗儒,1
還,趙宗儒,1
題,趙宗儒,1
石,趙宗儒,1
洞,趙宗儒,1
和,柳公綽,1
武,柳公綽,1
相,柳公綽,1
錦,柳公綽,1
樓,柳公綽,1
玩,柳公綽,1
月,柳公綽,1
得,柳公綽,1
濃,柳公綽,1
字,柳公綽,1
題,柳公綽,1
梓,柳公綽,1
州,柳公綽,1
牛,柳公綽,1
頭,柳公綽,1
寺,柳公綽,1
贈,柳公綽,1
毛,柳公綽,1
仙,柳公綽,1
翁,柳公綽,1
和,張正一,1
武,張正一,1
相,張正一,1
公,張正一,1
中,張正一,1
秋,張正一,1
錦,張正一,1
樓,張正一,1
玩,張正一,1
月,張正一,1
得,張正一,1
蒼,張正一,1
字,張正一,1
奉,徐放,1
和,徐放,1
武,徐放,1
相,徐放,1
公,徐放,1
中,徐放,1
秋,徐放,1
錦,徐放,1
樓,徐放,1
玩,徐放,1
月,徐放,1
得,徐放,1
來,徐放,1
字,徐放,1
和,崔備,1
武,崔備,2
相,崔備,3
公,崔備,4
中,崔備,6
秋,崔備,1
錦,崔備,1
樓,崔備,1
玩,崔備,1
月,崔備,1
奉,崔備,2
陪,崔備,1
西,崔備,1
亭,崔備,1
夜,崔備,1
宴,崔備,1
陸,崔備,1
郎,崔備,1
清,崔備,1
溪,崔備,1
路,崔備,1
寄,崔備,2
諸,崔備,1
酬,崔備,1
書,崔備,2
至,崔備,1
日,崔備,1
圜,崔備,1
丘,崔備,1
行,崔備,1
事,崔備,1
合,崔備,1
於,崔備,2
宿,崔備,1
齋,崔備,1
移,崔備,1
止,崔備,1
集,崔備,1
賢,崔備,1
院,崔備,2
敘,崔備,1
情,崔備,1
見,崔備,1
之,崔備,1
什,崔備,1
使,崔備,1
憶,崔備,1
山,崔備,1
道,崔備,1
侶,崔備,1
兼,崔備,1
懷,崔備,1
李,崔備,1
約,崔備,1
奉,蕭祜,1
陪,蕭祜,1
武,蕭祜,1
相,蕭祜,1
公,蕭祜,1
西,蕭祜,1
亭,蕭祜,1
夜,蕭祜,1
宴,蕭祜,1
陸,蕭祜,1
郎,蕭祜,1
中,蕭祜,1
游,蕭祜,1
石,蕭祜,1
堂,蕭祜,1
觀,蕭祜,1
奉,王良士,1
陪,王良士,1
武,王良士,1
相,王良士,1
公,王良士,1
西,王良士,1
亭,王良士,1
夜,王良士,1
宴,王良士,1
陸,王良士,1
郎,王良士,1
中,王良士,1
南,王良士,1
至,王良士,1
日,王良士,1
隔,王良士,1
霜,王良士,1
仗,王良士,1
望,王良士,1
含,王良士,1
元,王良士,1
殿,王良士,1
爐,王良士,1
煙,王良士,1
奉,獨孤實,1
陪,獨孤實,1
武,獨孤實,1
相,獨孤實,1
公,獨孤實,1
西,獨孤實,1
亭,獨孤實,1
夜,獨孤實,1
宴,獨孤實,1
陸,獨孤實,1
郎,獨孤實,1
中,獨孤實,1
奉,盧士政,1
陪,盧士政,1
武,盧士政,1
相,盧士政,1
公,盧士政,1
西,盧士政,1
亭,盧士政,1
夜,盧士政,1
宴,盧士政,1
陸,盧士政,1
郎,盧士政,1
中,盧士政,1
聞,于敖,1
鶯,于敖,1
和,皇甫鏞,1
武,皇甫鏞,1
相,皇甫鏞,1
公,皇甫鏞,1
聞,皇甫鏞,1
鶯,皇甫鏞,1
吳,顏粲,1
宮,顏粲,1
教,顏粲,1
美,顏粲,1
人,顏粲,1
戰,顏粲,1
月,徐敞,1
映,徐敞,1
清,徐敞,1
淮,徐敞,1
流,徐敞,1
圓,徐敞,1
靈,徐敞,1
水,徐敞,1
鏡,徐敞,1
虹,徐敞,1
藏,徐敞,1
不,徐敞,1
見,徐敞,1
白,徐敞,1
露,徐敞,2
為,徐敞,1
霜,徐敞,1
賦,徐敞,1
得,徐敞,1
金,徐敞,1
莖,徐敞,1
圓,張聿,1
靈,張聿,1
水,張聿,1
鏡,張聿,1
景,張聿,1
風,張聿,1
扇,張聿,1
物,張聿,1
劍,張聿,1
化,張聿,1
為,張聿,1
龍,張聿,1
餘,張聿,1
瑞,張聿,1
麥,張聿,1
賦,張聿,1
得,張聿,1
首,張聿,1
夏,張聿,1
猶,張聿,1
清,張聿,1
和,張聿,1
移,麹信陵,1
居,麹信陵,1
洞,麹信陵,1
庭,麹信陵,1
吳,麹信陵,1
門,麹信陵,1
送,麹信陵,1
客,麹信陵,1
長,麹信陵,1
安,麹信陵,1
道,麹信陵,1
出,麹信陵,1
自,麹信陵,1
賊,麹信陵,1
中,麹信陵,1
謁,麹信陵,1
恒,麹信陵,1
上,麹信陵,2
人,麹信陵,2
過,麹信陵,1
真,麹信陵,1
律,麹信陵,1
師,麹信陵,1
舊,麹信陵,1
院,麹信陵,1
酬,麹信陵,1
談,麹信陵,1
詠,麹信陵,1
海,麹信陵,1
石,麹信陵,1
榴,麹信陵,1
句,麹信陵,1
冬,張正元,1
日,張正元,1
可,張正元,1
愛,張正元,1
臨,張正元,1
川,張正元,1
羨,張正元,1
魚,張正元,1
青,王履貞,1
雲,王履貞,1
幹,王履貞,1
呂,王履貞,1
青,彭伉,1
雲,彭伉,1
幹,彭伉,1
呂,彭伉,1
寄,彭伉,1
妻,彭伉,1
青,林藻,1
雲,林藻,1
幹,林藻,1
呂,林藻,1
吳,林藻,1
宮,林藻,1
教,林藻,1
戰,林藻,1
梨,林藻,1
嶺,林藻,1
贈,李觀,1
馮,李觀,1
宿,李觀,2
裴,李觀,1
友,李觀,1
書,李觀,1
齋,李觀,1
禦,李觀,1
溝,李觀,1
新,李觀,1
柳,李觀,1
試,李觀,1
中,李觀,1
和,李觀,1
節,李觀,1
詔,李觀,1
賜,李觀,1
公,李觀,1
卿,李觀,1
尺,李觀,1
詩,李觀,1
省,李絳,1
試,李絳,1
恩,李絳,1
賜,李絳,1
耆,李絳,1
老,李絳,1
布,李絳,1
帛,李絳,1
和,李絳,1
裴,李絳,1
相,李絳,1
國,李絳,1
答,李絳,1
張,李絳,1
秘,李絳,1
書,李絳,1
贈,李絳,1
馬,李絳,1
詩,李絳,1
杏,李絳,1
園,李絳,1
聯,李絳,2
句,李絳,2
花,李絳,1
下,李絳,1
醉,李絳,1
中,李絳,1
賜,崔樞,1
耆,崔樞,1
老,崔樞,1
布,崔樞,1
帛,崔樞,1
齊,崔樞,1
優,崔樞,1
開,崔樞,1
籠,崔樞,1
飛,崔樞,1
去,崔樞,1
所,崔樞,1
獻,崔樞,1
楚,崔樞,1
王,崔樞,1
鵠,崔樞,1
試,陸複禮,1
中,陸複禮,1
和,陸複禮,1
節,陸複禮,1
詔,陸複禮,1
賜,陸複禮,1
公,陸複禮,1
卿,陸複禮,1
尺,陸複禮,1
詩,陸複禮,1
賦,李正辭,1
得,李正辭,1
白,李正辭,1
雲,李正辭,1
起,李正辭,1
封,李正辭,1
中,李正辭,1
賦,張嗣初,1
得,張嗣初,1
白,張嗣初,1
雲,張嗣初,1
起,張嗣初,1
封,張嗣初,1
中,張嗣初,1
春,張嗣初,1
色,張嗣初,1
滿,張嗣初,1
皇,張嗣初,1
州,張嗣初,1
日,許康佐,1
暮,許康佐,1
碧,許康佐,1
雲,許康佐,2
合,許康佐,1
白,許康佐,1
起,許康佐,1
封,許康佐,1
中,許康佐,1
石,許堯佐,1
季,許堯佐,1
倫,許堯佐,1
金,許堯佐,1
穀,許堯佐,1
園,許堯佐,1
石,李君房,1
季,李君房,1
倫,李君房,1
金,李君房,1
谷,李君房,1
園,李君房,1
南,車緬,1
至,車緬,1
日,車緬,1
隔,車緬,1
仗,車緬,1
望,車緬,1
含,車緬,1
元,車緬,1
殿,車緬,1
香,車緬,1
爐,車緬,1
和,張薦,1
潘,張薦,1
孟,張薦,1
陽,張薦,1
春,張薦,1
日,張薦,1
雪,張薦,1
回,張薦,1
文,張薦,2
絕,張薦,1
句,張薦,1
享,張薦,1
恭,張薦,1
太,張薦,1
子,張薦,1
廟,張薦,1
樂,張薦,1
章,張薦,1
和,楊於陵,1
權,楊於陵,1
載,楊於陵,1
之,楊於陵,1
離,楊於陵,1
合,楊於陵,1
詩,楊於陵,1
郡,楊于陵,1
齋,楊于陵,1
有,楊于陵,1
紫,楊于陵,1
薇,楊于陵,1
雙,楊于陵,1
本,楊于陵,1
自,楊于陵,1
朱,楊于陵,1
明,楊于陵,1
接,楊于陵,1
于,楊于陵,1
徂,楊于陵,1
暑,楊于陵,1
其,楊于陵,3
花,楊于陵,1
芳,楊于陵,1
馥,楊于陵,1
數,楊于陵,1
旬,楊于陵,1
猶,楊于陵,1
茂,楊于陵,1
庭,楊于陵,1
宇,楊于陵,1
之,楊于陵,1
內,楊于陵,1
迥,楊于陵,1
無,楊于陵,1
倫,楊于陵,1
予,楊于陵,1
嘉,楊于陵,1
美,楊于陵,1
而,楊于陵,1
能,楊于陵,1
久,楊于陵,1
因,楊于陵,1
詩,楊于陵,1
紀,楊于陵,1
述,楊于陵,1
贈,楊于陵,1
毛,楊于陵,1
仙,楊于陵,1
翁,楊于陵,1
和,潘孟陽,2
權,潘孟陽,2
載,潘孟陽,1
之,潘孟陽,1
離,潘孟陽,1
合,潘孟陽,1
詩,潘孟陽,1
春,潘孟陽,1
日,潘孟陽,2
雪,潘孟陽,1
以,潘孟陽,1
回,潘孟陽,1
文,潘孟陽,1
絕,潘孟陽,1
句,潘孟陽,1
呈,潘孟陽,1
張,潘孟陽,1
薦,潘孟陽,1
德,潘孟陽,1
輿,潘孟陽,1
元,潘孟陽,1
布,潘孟陽,1
澤,潘孟陽,1
和,武少儀,1
權,武少儀,1
載,武少儀,1
之,武少儀,1
離,武少儀,1
合,武少儀,1
詩,武少儀,1
諸,武少儀,1
葛,武少儀,1
丞,武少儀,1
相,武少儀,1
廟,武少儀,1
奉,姚向,1
陪,姚向,1
段,姚向,2
相,姚向,2
公,姚向,2
晚,姚向,1
夏,姚向,1
登,姚向,2
張,姚向,1
儀,姚向,1
樓,姚向,1
和,姚向,1
武,姚向,1
擔,姚向,1
寺,姚向,1
西,姚向,1
台,姚向,1
和,溫會,1
段,溫會,2
相,溫會,2
公,溫會,2
登,溫會,2
武,溫會,1
擔,溫會,1
寺,溫會,1
西,溫會,1
台,溫會,1
奉,溫會,1
陪,溫會,1
晚,溫會,1
夏,溫會,1
張,溫會,1
儀,溫會,1
樓,溫會,1
和,李敬伯,1
段,李敬伯,2
相,李敬伯,2
公,李敬伯,2
登,李敬伯,2
武,李敬伯,1
擔,李敬伯,1
寺,李敬伯,1
西,李敬伯,1
台,李敬伯,1
奉,李敬伯,1
陪,李敬伯,1
晚,李敬伯,1
夏,李敬伯,1
張,李敬伯,1
儀,李敬伯,1
樓,李敬伯,1
奉,姚康,1
陪,姚康,1
段,姚康,2
相,姚康,2
公,姚康,2
晚,姚康,1
夏,姚康,1
登,姚康,2
張,姚康,1
儀,姚康,1
樓,姚康,1
和,姚康,1
武,姚康,1
擔,姚康,1
寺,姚康,1
西,姚康,1
台,姚康,1
禮,姚康,1
部,姚康,1
試,姚康,1
早,姚康,1
春,姚康,1
殘,姚康,1
雪,姚康,1
賦,姚康,1
得,姚康,1
巨,姚康,1
魚,姚康,1
縱,姚康,1
大,姚康,1
壑,姚康,1
永,羊士諤,5
寧,羊士諤,4
小,羊士諤,5
園,羊士諤,4
即,羊士諤,7
事,羊士諤,8
台,羊士諤,2
中,羊士諤,25
遇,羊士諤,1
直,羊士諤,3
晨,羊士諤,2
覽,羊士諤,2
蕭,羊士諤,7
侍,羊士諤,3
禦,羊士諤,1
壁,羊士諤,3
畫,羊士諤,1
山,羊士諤,19
水,羊士諤,2
過,羊士諤,2
三,羊士諤,8
鄉,羊士諤,1
望,羊士諤,5
女,羊士諤,1
幾,羊士諤,2
早,羊士諤,4
歲,羊士諤,2
有,羊士諤,9
蔔,羊士諤,1
築,羊士諤,1
之,羊士諤,5
志,羊士諤,2
和,羊士諤,4
李,羊士諤,3
都,羊士諤,3
官,羊士諤,1
郎,羊士諤,5
經,羊士諤,3
宮,羊士諤,2
人,羊士諤,1
斜,羊士諤,1
閣,羊士諤,2
聞,羊士諤,1
笛,羊士諤,1
登,羊士諤,3
樓,羊士諤,5
憶,羊士諤,1
江,羊士諤,6
南,羊士諤,9
舊,羊士諤,1
遊,羊士諤,4
二,羊士諤,6
首,羊士諤,11
郡,羊士諤,22
野,羊士諤,2
游,羊士諤,4
西,羊士諤,5
蘭,羊士諤,2
若,羊士諤,2
泛,羊士諤,1
舟,羊士諤,2
入,羊士諤,2
後,羊士諤,3
溪,羊士諤,2
看,羊士諤,2
花,羊士諤,5
春,羊士諤,4
寄,羊士諤,15
陵,羊士諤,1
韓,羊士諤,1
少,羊士諤,4
尹,羊士諤,4
賀,羊士諤,1
州,羊士諤,9
宴,羊士諤,4
行,羊士諤,1
營,羊士諤,1
回,羊士諤,1
將,羊士諤,1
郭,羊士諤,2
駙,羊士諤,1
馬,羊士諤,1
大,羊士諤,1
安,羊士諤,3
池,羊士諤,6
故,羊士諤,5
尚,羊士諤,1
書,羊士諤,8
癭,羊士諤,1
柏,羊士諤,1
齋,羊士諤,8
前,羊士諤,2
玉,羊士諤,1
蕊,羊士諤,1
樹,羊士諤,5
與,羊士諤,2
王,羊士諤,3
起,羊士諤,2
居,羊士諤,6
吏,羊士諤,6
部,羊士諤,7
孟,羊士諤,4
員,羊士諤,7
外,羊士諤,7
同,羊士諤,1
賞,羊士諤,3
武,羊士諤,1
相,羊士諤,1
朝,羊士諤,4
候,羊士諤,2
傳,羊士諤,1
點,羊士諤,1
懷,羊士諤,12
奉,羊士諤,1
呈,羊士諤,4
御,羊士諤,2
監,羊士諤,1
祭,羊士諤,1
白,羊士諤,2
帝,羊士諤,1
城,羊士諤,6
村,羊士諤,1
寺,羊士諤,5
沐,羊士諤,2
鏡,羊士諤,1
并,羊士諤,1
見,羊士諤,7
贈,羊士諤,1
送,羊士諤,2
張,羊士諤,2
副,羊士諤,1
使,羊士諤,6
自,羊士諤,5
省,羊士諤,1
赴,羊士諤,2
鳳,羊士諤,1
翔,羊士諤,1
府,羊士諤,2
幕,羊士諤,1
竇,羊士諤,4
雪,羊士諤,3
寓,羊士諤,1
至,羊士諤,3
偶,羊士諤,5
酬,羊士諤,5
夜,羊士諤,4
裏,羊士諤,3
亭,羊士諤,4
休,羊士諤,1
悵,羊士諤,4
然,羊士諤,7
成,羊士諤,6
詠,羊士諤,8
樂,羊士諤,3
原,羊士諤,1
司,羊士諤,2
封,羊士諤,1
盧,羊士諤,2
補,羊士諤,1
闕,羊士諤,1
乾,羊士諤,1
元,羊士諤,3
初,羊士諤,2
嚴,羊士諤,2
黃,羊士諤,2
門,羊士諤,5
京,羊士諤,2
兆,羊士諤,2
貶,羊士諤,1
牧,羊士諤,1
巴,羊士諤,3
以,羊士諤,4
長,羊士諤,4
才,羊士諤,1
英,羊士諤,1
氣,羊士諤,1
固,羊士諤,1
多,羊士諤,2
暇,羊士諤,2
日,羊士諤,6
每,羊士諤,2
東,羊士諤,3
側,羊士諤,1
精,羊士諤,1
