字詞,詩人,詞頻
舊居兼,劉長卿,1
居兼寄,劉長卿,1
兼寄廣,劉長卿,1
寄廣陵,劉長卿,1
廣陵二,劉長卿,1
陵二三,劉長卿,1
二三知,劉長卿,1
三知己,劉長卿,1
知己登,劉長卿,1
己登揚,劉長卿,1
登揚州,劉長卿,1
揚州棲,劉長卿,1
州棲靈,劉長卿,1
棲靈寺,劉長卿,1
靈寺塔,劉長卿,1
寺塔湖,劉長卿,1
塔湖上,劉長卿,1
湖上遇,劉長卿,1
上遇鄭,劉長卿,1
遇鄭田,劉長卿,1
鄭田雨,劉長卿,1
田雨中,劉長卿,1
雨中登,劉長卿,1
中登沛,劉長卿,1
登沛縣,劉長卿,1
沛縣樓,劉長卿,1
縣樓贈,劉長卿,1
樓贈表,劉長卿,1
贈表兄,劉長卿,1
表兄郭,劉長卿,1
兄郭少,劉長卿,1
郭少府,劉長卿,1
少府灞,劉長卿,1
府灞東,劉長卿,1
灞東晚,劉長卿,1
東晚晴,劉長卿,1
晚晴簡,劉長卿,1
晴簡同,劉長卿,1
簡同行,劉長卿,1
同行薛,劉長卿,1
行薛棄,劉長卿,1
薛棄朱,劉長卿,1
棄朱訓,劉長卿,1
朱訓對,劉長卿,1
訓對雨,劉長卿,1
對雨贈,劉長卿,1
雨贈濟,劉長卿,1
贈濟陰,劉長卿,1
濟陰馬,劉長卿,1
陰馬少,劉長卿,1
馬少府,劉長卿,1
少府考,劉長卿,1
府考城,劉長卿,1
考城蔣,劉長卿,1
城蔣少,劉長卿,1
蔣少府,劉長卿,1
少府兼,劉長卿,1
府兼獻,劉長卿,1
兼獻成,劉長卿,1
獻成武,劉長卿,1
成武五,劉長卿,1
武五兄,劉長卿,1
五兄南,劉長卿,1
兄南華,劉長卿,1
南華二,劉長卿,1
華二兄,劉長卿,1
二兄李,劉長卿,1
兄李侍,劉長卿,1
侍禦河,劉長卿,1
禦河北,劉長卿,1
河北使,劉長卿,1
北使回,劉長卿,1
使回至,劉長卿,1
回至東,劉長卿,1
至東京,劉長卿,1
東京相,劉長卿,1
京相訪,劉長卿,1
相訪吳,劉長卿,1
訪吳中,劉長卿,1
吳中聞,劉長卿,1
中聞潼,劉長卿,1
聞潼關,劉長卿,1
潼關失,劉長卿,1
關失守,劉長卿,1
失守因,劉長卿,1
守因奉,劉長卿,1
因奉寄,劉長卿,1
奉寄淮,劉長卿,1
寄淮南,劉長卿,1
淮南蕭,劉長卿,1
南蕭判,劉長卿,1
蕭判官,劉長卿,1
判官哭,劉長卿,1
官哭張,劉長卿,1
哭張員,劉長卿,1
張員外,劉長卿,1
員外繼,劉長卿,1
外繼登,劉長卿,1
繼登東,劉長卿,1
登東海,劉長卿,1
東海龍,劉長卿,1
海龍興,劉長卿,1
龍興寺,劉長卿,1
興寺高,劉長卿,1
寺高頂,劉長卿,1
高頂望,劉長卿,1
頂望海,劉長卿,1
望海簡,劉長卿,1
海簡演,劉長卿,1
簡演公,劉長卿,1
演公奉,劉長卿,1
公奉送,劉長卿,1
奉送從,劉長卿,1
送從兄,劉長卿,1
從兄罷,劉長卿,1
兄罷官,劉長卿,1
罷官之,劉長卿,1
官之淮,劉長卿,1
之淮南,劉長卿,1
淮南落,劉長卿,1
南落第,劉長卿,1
落第贈,劉長卿,1
第贈楊,劉長卿,1
贈楊侍,劉長卿,1
楊侍禦,劉長卿,1
侍禦兼,劉長卿,1
禦兼拜,劉長卿,1
兼拜員,劉長卿,1
拜員外,劉長卿,1
員外仍,劉長卿,1
外仍充,劉長卿,1
仍充安,劉長卿,1
充安大,劉長卿,1
安大夫,劉長卿,1
大夫判,劉長卿,1
夫判官,劉長卿,1
官赴范,劉長卿,1
赴范陽,劉長卿,1
范陽初,劉長卿,1
陽初貶,劉長卿,1
初貶南,劉長卿,1
貶南巴,劉長卿,1
南巴至,劉長卿,2
巴至鄱,劉長卿,1
至鄱陽,劉長卿,1
鄱陽題,劉長卿,1
陽題李,劉長卿,1
題李嘉,劉長卿,1
李嘉佑,劉長卿,1
嘉佑江,劉長卿,1
佑江亭,劉長卿,1
江亭自,劉長卿,1
亭自紫,劉長卿,1
自紫陽,劉長卿,1
紫陽觀,劉長卿,1
陽觀至,劉長卿,1
觀至華,劉長卿,1
至華陽,劉長卿,1
華陽洞,劉長卿,1
陽洞宿,劉長卿,1
洞宿侯,劉長卿,1
宿侯尊,劉長卿,1
侯尊師,劉長卿,1
尊師草,劉長卿,1
師草堂,劉長卿,1
草堂簡,劉長卿,1
堂簡同,劉長卿,1
同游李,劉長卿,1
游李延,劉長卿,1
李延年,劉長卿,1
延年題,劉長卿,1
年題虎,劉長卿,1
題虎丘,劉長卿,1
虎丘寺,劉長卿,1
丘寺奉,劉長卿,1
寺奉餞,劉長卿,1
奉餞鄭,劉長卿,1
餞鄭中,劉長卿,1
中丞罷,劉長卿,1
丞罷浙,劉長卿,1
罷浙西,劉長卿,1
浙西節,劉長卿,2
西節度,劉長卿,2
節度還,劉長卿,1
度還京,劉長卿,1
京送裴,劉長卿,1
送裴四,劉長卿,1
裴四判,劉長卿,1
四判官,劉長卿,1
赴河西,劉長卿,1
河西軍,劉長卿,1
西軍試,劉長卿,1
軍試旅,劉長卿,1
試旅次,劉長卿,1
旅次丹,劉長卿,1
次丹陽,劉長卿,1
丹陽郡,劉長卿,1
陽郡遇,劉長卿,1
郡遇康,劉長卿,1
遇康侍,劉長卿,1
康侍禦,劉長卿,1
侍禦宣,劉長卿,1
禦宣慰,劉長卿,1
宣慰召,劉長卿,1
慰召募,劉長卿,1
召募兼,劉長卿,1
募兼別,劉長卿,1
兼別岑,劉長卿,1
別岑單,劉長卿,1
岑單父,劉長卿,1
單父客,劉長卿,1
父客舍,劉長卿,1
客舍贈,劉長卿,1
舍贈別,劉長卿,1
贈別韋,劉長卿,1
別韋九,劉長卿,1
韋九建,劉長卿,1
九建赴,劉長卿,1
建赴任,劉長卿,1
赴任河,劉長卿,1
任河南,劉長卿,1
河南韋,劉長卿,1
南韋十,劉長卿,1
韋十七,劉長卿,1
十七造,劉長卿,1
七造赴,劉長卿,1
造赴任,劉長卿,1
赴任鄭,劉長卿,1
任鄭縣,劉長卿,1
鄭縣就,劉長卿,1
縣就便,劉長卿,1
就便覲,劉長卿,1
便覲省,劉長卿,1
省送元,劉長卿,1
送元八,劉長卿,1
元八游,劉長卿,1
八游汝,劉長卿,1
游汝南,劉長卿,1
汝南奉,劉長卿,1
南奉和,劉長卿,1
奉和李,劉長卿,1
和李大,劉長卿,1
李大夫,劉長卿,1
大夫同,劉長卿,1
夫同呂,劉長卿,1
同呂評,劉長卿,1
呂評事,劉長卿,1
評事太,劉長卿,1
事太行,劉長卿,1
熱行兼,劉長卿,1
行兼寄,劉長卿,1
兼寄院,劉長卿,1
寄院中,劉長卿,1
院中諸,劉長卿,1
諸公仍,劉長卿,1
公仍呈,劉長卿,1
仍呈王,劉長卿,1
呈王員,劉長卿,1
員外洛,劉長卿,1
外洛陽,劉長卿,1
洛陽主,劉長卿,1
陽主簿,劉長卿,1
主簿叔,劉長卿,1
簿叔知,劉長卿,1
叔知和,劉長卿,1
知和驛,劉長卿,1
和驛承,劉長卿,1
驛承恩,劉長卿,1
承恩赴,劉長卿,1
恩赴選,劉長卿,1
赴選伏,劉長卿,1
選伏辭,劉長卿,1
伏辭一,劉長卿,1
辭一首,劉長卿,1
一首題,劉長卿,1
首題冤,劉長卿,1
題冤句,劉長卿,1
冤句宋,劉長卿,1
句宋少,劉長卿,1
宋少府,劉長卿,1
少府廳,劉長卿,1
府廳留,劉長卿,1
廳留別,劉長卿,1
留別罷,劉長卿,1
別罷攝,劉長卿,1
罷攝官,劉長卿,1
攝官後,劉長卿,1
官後將,劉長卿,1
後將還,劉長卿,1
將還舊,劉長卿,1
還舊居,劉長卿,1
舊居留,劉長卿,1
居留辭,劉長卿,1
留辭李,劉長卿,1
辭李侍,劉長卿,1
侍禦贈,劉長卿,1
禦贈別,劉長卿,1
贈別於,劉長卿,1
別於群,劉長卿,1
於群投,劉長卿,1
群投筆,劉長卿,1
投筆赴,劉長卿,1
筆赴安,劉長卿,1
赴安西,劉長卿,1
安西送,劉長卿,1
西送薛,劉長卿,1
送薛據,劉長卿,1
薛據宰,劉長卿,1
據宰涉,劉長卿,1
宰涉縣,劉長卿,1
涉縣早,劉長卿,1
縣早春,劉長卿,1
早春贈,劉長卿,1
春贈別,劉長卿,1
贈別趙,劉長卿,1
別趙居,劉長卿,1
趙居士,劉長卿,1
居士還,劉長卿,1
士還江,劉長卿,1
還江左,劉長卿,1
江左時,劉長卿,1
左時長,劉長卿,1
時長卿,劉長卿,1
長卿下,劉長卿,1
卿下第,劉長卿,1
下第歸,劉長卿,1
第歸嵩,劉長卿,1
嵩陽舊,劉長卿,1
舊居夜,劉長卿,1
居夜宴,劉長卿,1
夜宴洛,劉長卿,1
宴洛陽,劉長卿,1
洛陽程,劉長卿,1
陽程九,劉長卿,1
程九主,劉長卿,1
九主簿,劉長卿,1
主簿宅,劉長卿,1
簿宅送,劉長卿,1
宅送楊,劉長卿,1
送楊三,劉長卿,1
楊三山,劉長卿,1
三山人,劉長卿,1
山人往,劉長卿,1
人往天,劉長卿,1
往天臺,劉長卿,1
天臺尋,劉長卿,1
臺尋智,劉長卿,1
尋智者,劉長卿,1
智者禪,劉長卿,1
者禪師,劉長卿,1
禪師隱,劉長卿,1
師隱居,劉長卿,1
隱居瓜,劉長卿,1
居瓜洲,劉長卿,1
瓜洲驛,劉長卿,2
洲驛奉,劉長卿,1
驛奉餞,劉長卿,1
奉餞張,劉長卿,1
餞張侍,劉長卿,1
張侍御,劉長卿,1
侍御公,劉長卿,1
御公拜,劉長卿,1
公拜膳,劉長卿,1
拜膳部,劉長卿,1
膳部郎,劉長卿,1
部郎中,劉長卿,1
郎中却,劉長卿,1
中却復,劉長卿,1
却復憲,劉長卿,1
復憲臺,劉長卿,1
憲臺充,劉長卿,1
臺充賀,劉長卿,1
充賀蘭,劉長卿,1
賀蘭大,劉長卿,1
蘭大夫,劉長卿,1
大夫留,劉長卿,1
夫留後,劉長卿,1
留後使,劉長卿,1
後使之,劉長卿,1
使之嶺,劉長卿,1
之嶺南,劉長卿,1
嶺南時,劉長卿,1
南時侍,劉長卿,1
時侍御,劉長卿,1
侍御先,劉長卿,1
御先在,劉長卿,1
先在淮,劉長卿,1
在淮南,劉長卿,1
淮南幕,劉長卿,1
南幕府,劉長卿,1
幕府至,劉長卿,1
府至德,劉長卿,1
至德三,劉長卿,1
德三年,劉長卿,1
三年春,劉長卿,1
年春正,劉長卿,1
春正月,劉長卿,1
正月時,劉長卿,1
月時謬,劉長卿,1
時謬蒙,劉長卿,1
謬蒙差,劉長卿,1
蒙差攝,劉長卿,1
差攝海,劉長卿,1
攝海鹽,劉長卿,1
海鹽令,劉長卿,1
鹽令聞,劉長卿,1
令聞王,劉長卿,1
聞王師,劉長卿,1
王師收,劉長卿,1
師收二,劉長卿,1
收二京,劉長卿,1
二京因,劉長卿,1
京因書,劉長卿,1
因書事,劉長卿,1
書事寄,劉長卿,1
事寄上,劉長卿,1
寄上浙,劉長卿,1
上浙西,劉長卿,1
節度李,劉長卿,1
度李侍,劉長卿,1
侍郎中,劉長卿,1
郎中丞,劉長卿,1
中丞行,劉長卿,1
丞行營,劉長卿,1
行營五,劉長卿,1
營五十,劉長卿,1
五十韻,劉長卿,1
十韻尋,劉長卿,1
韻尋張,劉長卿,1
尋張逸,劉長卿,1
張逸人,劉長卿,1
逸人山,劉長卿,1
人山居,劉長卿,1
山居發,劉長卿,1
居發越,劉長卿,1
發越州,劉長卿,1
越州赴,劉長卿,1
州赴潤,劉長卿,1
赴潤州,劉長卿,1
潤州使,劉長卿,1
留別鮑,劉長卿,1
別鮑侍,劉長卿,1
鮑侍禦,劉長卿,1
侍禦送,劉長卿,1
禦送陸,劉長卿,1
送陸澧,劉長卿,3
陸澧還,劉長卿,1
澧還吳,劉長卿,1
還吳中,劉長卿,1
吳中苕,劉長卿,1
中苕溪,劉長卿,1
苕溪酬,劉長卿,1
溪酬梁,劉長卿,1
酬梁耿,劉長卿,1
梁耿別,劉長卿,1
耿別後,劉長卿,1
別後見,劉長卿,1
後見寄,劉長卿,1
見寄蛇,劉長卿,1
寄蛇浦,劉長卿,1
蛇浦橋,劉長卿,1
浦橋下,劉長卿,1
橋下重,劉長卿,1
下重送,劉長卿,1
重送嚴,劉長卿,1
嚴維七,劉長卿,1
維七裏,劉長卿,1
裏灘重,劉長卿,1
灘重送,劉長卿,1
重送家,劉長卿,1
送家園,劉長卿,1
家園瓜,劉長卿,1
園瓜熟,劉長卿,1
瓜熟是,劉長卿,1
熟是故,劉長卿,1
是故蕭,劉長卿,1
故蕭相,劉長卿,1
蕭相公,劉長卿,1
相公所,劉長卿,1
公所遺,劉長卿,1
所遺瓜,劉長卿,1
遺瓜種,劉長卿,1
瓜種淒,劉長卿,1
種淒然,劉長卿,1
淒然感,劉長卿,1
然感舊,劉長卿,1
感舊因,劉長卿,1
舊因賦,劉長卿,1
因賦此,劉長卿,1
賦此詩,劉長卿,1
此詩重,劉長卿,1
詩重送,劉長卿,1
重送裴,劉長卿,1
吉州尋,劉長卿,1
州尋盛,劉長卿,1
尋盛禪,劉長卿,1
盛禪師,劉長卿,1
禪師蘭,劉長卿,1
師蘭若,劉長卿,1
蘭若寄,劉長卿,1
若寄許,劉長卿,1
寄許尊,劉長卿,1
許尊師,劉長卿,1
尊師酬,劉長卿,1
師酬李,劉長卿,1
酬李穆,劉長卿,1
李穆見,劉長卿,1
穆見寄,劉長卿,1
寄送王,劉長卿,1
送王司,劉長卿,1
王司馬,劉長卿,1
司馬秩,劉長卿,1
馬秩滿,劉長卿,1
秩滿西,劉長卿,1
滿西歸,劉長卿,1
西歸寄,劉長卿,1
歸寄別,劉長卿,1
寄別朱,劉長卿,1
別朱拾,劉長卿,1
朱拾遺,劉長卿,2
拾遺會,劉長卿,1
遺會赦,劉長卿,1
會赦後,劉長卿,1
赦後酬,劉長卿,1
後酬主,劉長卿,1
酬主簿,劉長卿,1
主簿所,劉長卿,1
簿所問,劉長卿,1
所問贈,劉長卿,1
問贈秦,劉長卿,1
秦系酬,劉長卿,1
系酬靈,劉長卿,1
酬靈徹,劉長卿,1
靈徹公,劉長卿,1
徹公相,劉長卿,1
公相招,劉長卿,1
相招贈,劉長卿,1
招贈崔,劉長卿,1
贈崔九,劉長卿,1
崔九載,劉長卿,1
九載華,劉長卿,1
載華同,劉長卿,1
華同崔,劉長卿,1
同崔載,劉長卿,1
載華贈,劉長卿,1
華贈日,劉長卿,1
贈日本,劉長卿,1
日本聘,劉長卿,1
本聘使,劉長卿,1
聘使送,劉長卿,1
使送建,劉長卿,1
送建州,劉長卿,1
建州陸,劉長卿,1
州陸使,劉長卿,1
陸使君,劉長卿,1
君送秦,劉長卿,1
送秦侍,劉長卿,1
秦侍禦,劉長卿,2
侍禦外,劉長卿,1
禦外甥,劉長卿,1
外甥張,劉長卿,1
甥張篆,劉長卿,1
張篆之,劉長卿,1
篆之福,劉長卿,1
之福州,劉長卿,1
福州謁,劉長卿,1
州謁鮑,劉長卿,1
謁鮑大,劉長卿,1
鮑大夫,劉長卿,1
大夫秦,劉長卿,1
夫秦侍,劉長卿,1
侍禦與,劉長卿,1
禦與大,劉長卿,1
與大夫,劉長卿,1
大夫有,劉長卿,1
夫有舊,劉長卿,1
有舊聞,劉長卿,1
舊聞奉,劉長卿,1
聞奉迎,劉長卿,1
奉迎皇,劉長卿,1
迎皇太,劉長卿,1
皇太后,劉長卿,1
太后使,劉長卿,1
后使沈,劉長卿,1
使沈判,劉長卿,1
沈判官,劉長卿,1
判官至,劉長卿,1
官至因,劉長卿,1
至因有,劉長卿,1
因有此,劉長卿,1
有此作,劉長卿,1
此作送,劉長卿,1
作送劉,劉長卿,1
送劉萱,劉長卿,1
劉萱之,劉長卿,1
萱之道,劉長卿,1
之道州,劉長卿,1
道州謁,劉長卿,1
州謁崔,劉長卿,1
謁崔大,劉長卿,1
崔大夫,劉長卿,1
大夫過,劉長卿,1
夫過鄭,劉長卿,1
過鄭山,劉長卿,1
鄭山人,劉長卿,1
山人所,劉長卿,1
人所居,劉長卿,1
所居奉,劉長卿,1
居奉送,劉長卿,1
奉送賀,劉長卿,1
送賀若,劉長卿,1
賀若郎,劉長卿,1
若郎中,劉長卿,1
郎中賊,劉長卿,1
中賊退,劉長卿,1
退後之,劉長卿,1
後之杭,劉長卿,1
之杭州,劉長卿,1
杭州瓜,劉長卿,1
州瓜洲,劉長卿,1
洲驛重,劉長卿,1
驛重送,劉長卿,1
重送梁,劉長卿,1
吉州奉,劉長卿,1
奉使鄂,劉長卿,1
使鄂渚,劉長卿,1
鄂渚至,劉長卿,1
渚至烏,劉長卿,1
至烏江,劉長卿,1
烏江道,劉長卿,1
江道中,劉長卿,1
道中作,劉長卿,3
中作新,劉長卿,1
作新息,劉長卿,1
新息道,劉長卿,1
息道中,劉長卿,1
中作春,劉長卿,1
作春日,劉長卿,1
春日宴,劉長卿,1
日宴魏,劉長卿,1
宴魏萬,劉長卿,1
萬成湘,劉長卿,1
成湘水,劉長卿,1
湘水亭,劉長卿,1
水亭重,劉長卿,1
亭重送,劉長卿,1
重送道,劉長卿,1
人送李,劉長卿,1
送李判,劉長卿,1
李判官,劉長卿,1
判官之,劉長卿,1
官之潤,劉長卿,1
之潤州,劉長卿,1
潤州行,劉長卿,1
州行營,劉長卿,1
行營將,劉長卿,1
營將赴,劉長卿,1
將赴南,劉長卿,1
赴南巴,劉長卿,1
巴至餘,劉長卿,1
至餘幹,劉長卿,1
餘幹別,劉長卿,1
幹別李,劉長卿,1
別李十,劉長卿,1
李十二,劉長卿,1
十二時,劉長卿,1
二時平,劉長卿,1
時平後,劉長卿,2
平後春,劉長卿,1
後春日,劉長卿,1
春日思,劉長卿,1
日思歸,劉長卿,1
思歸送,劉長卿,1
歸送陶,劉長卿,1
送陶十,劉長卿,1
陶十赴,劉長卿,1
十赴杭,劉長卿,1
赴杭州,劉長卿,1
杭州攝,劉長卿,1
州攝掾,劉長卿,1
攝掾使,劉長卿,1
掾使還,劉長卿,1
使還七,劉長卿,1
還七裏,劉長卿,1
七裏瀨,劉長卿,1
裏瀨上,劉長卿,1
瀨上逢,劉長卿,1
上逢薛,劉長卿,1
逢薛承,劉長卿,1
薛承規,劉長卿,1
承規赴,劉長卿,1
規赴江,劉長卿,1
江西貶,劉長卿,1
西貶官,劉長卿,1
貶官使,劉長卿,1
官使回,劉長卿,1
使回赴,劉長卿,1
回赴蘇,劉長卿,1
蘇州道,劉長卿,1
中作昭,劉長卿,1
作昭陽,劉長卿,1
昭陽曲,劉長卿,1
陽曲罪,劉長卿,1
曲罪所,劉長卿,1
留系每,劉長卿,1
系每夜,劉長卿,1
每夜聞,劉長卿,1
夜聞長,劉長卿,1
聞長洲,劉長卿,1
長洲軍,劉長卿,1
洲軍笛,劉長卿,1
軍笛聲,劉長卿,1
笛聲贈,劉長卿,1
聲贈微,劉長卿,1
贈微上,劉長卿,1
上人東,劉長卿,1
人東湖,劉長卿,1
東湖送,劉長卿,1
湖送朱,劉長卿,1
送朱逸,劉長卿,1
朱逸人,劉長卿,1
逸人歸,劉長卿,1
人歸舟,劉長卿,1
歸舟中,劉長卿,1
舟中送,劉長卿,1
送李十,劉長卿,1
李十八,劉長卿,1
十八送,劉長卿,1
八送李,劉長卿,1
送李穆,劉長卿,1
李穆歸,劉長卿,1
穆歸淮,劉長卿,1
歸淮南,劉長卿,1
淮南晚,劉長卿,1
南晚春,劉長卿,1
晚春歸,劉長卿,1
春歸山,劉長卿,1
歸山居,劉長卿,1
山居題,劉長卿,1
居題窗,劉長卿,1
題窗前,劉長卿,1
窗前竹,劉長卿,1
前竹送,劉長卿,1
竹送子,劉長卿,1
崔真父,劉長卿,1
真父歸,劉長卿,1
父歸長,劉長卿,1
歸長城,劉長卿,1
長城送,劉長卿,1
城送陸,劉長卿,1
陸澧倉,劉長卿,1
澧倉曹,劉長卿,1
倉曹西,劉長卿,1
曹西上,劉長卿,1
上送柳,劉長卿,1
送柳使,劉長卿,1
柳使君,劉長卿,1
君赴袁,劉長卿,1
赴袁州,劉長卿,1
袁州戲,劉長卿,1
州戲題,劉長卿,1
戲題贈,劉長卿,1
題贈二,劉長卿,1
贈二小,劉長卿,1
二小男,劉長卿,1
小男謫,劉長卿,1
男謫官,劉長卿,1
官後臥,劉長卿,1
後臥病,劉長卿,1
臥病官,劉長卿,1
病官舍,劉長卿,1
官舍簡,劉長卿,1
舍簡賀,劉長卿,1
簡賀蘭,劉長卿,1
賀蘭侍,劉長卿,1
蘭侍郎,劉長卿,1
侍郎歲,劉長卿,1
郎歲日,劉長卿,1
歲日見,劉長卿,1
日見新,劉長卿,1
見新曆,劉長卿,1
新曆因,劉長卿,1
曆因寄,劉長卿,1
因寄都,劉長卿,1
寄都官,劉長卿,1
都官裴,劉長卿,1
官裴郎,劉長卿,1
郎中江,劉長卿,1
中江州,劉長卿,1
江州重,劉長卿,1
州重別,劉長卿,1
重別薛,劉長卿,1
員外青,劉長卿,1
外青溪,劉長卿,1
青溪口,劉長卿,1
溪口送,劉長卿,1
口送人,劉長卿,1
人歸岳,劉長卿,1
歸岳州,劉長卿,1
岳州送,劉長卿,1
州送靈,劉長卿,1
上人還,劉長卿,1
人還越,劉長卿,1
還越中,劉長卿,1
越中送,劉長卿,1
中送耿,劉長卿,1
送耿拾,劉長卿,1
耿拾遺,劉長卿,1
拾遺歸,劉長卿,1
遺歸上,劉長卿,1
上都和,劉長卿,1
都和樊,劉長卿,1
和樊使,劉長卿,1
樊使君,劉長卿,1
使君登,劉長卿,1
君登潤,劉長卿,1
登潤州,劉長卿,2
潤州城,劉長卿,1
城樓餞,劉長卿,1
樓餞王,劉長卿,1
餞王相,劉長卿,1
王相公,劉長卿,1
相公出,劉長卿,1
公出牧,劉長卿,1
出牧括,劉長卿,1
牧括州,劉長卿,1
括州題,劉長卿,1
州題靈,劉長卿,1
靈佑和,劉長卿,1
佑和尚,劉長卿,1
故居尋,劉長卿,1
居尋龍,劉長卿,1
尋龍井,劉長卿,1
龍井楊,劉長卿,1
井楊老,劉長卿,1
楊老見,劉長卿,1
老見故,劉長卿,1
見故人,劉長卿,1
故人李,劉長卿,2
人李均,劉長卿,1
李均所,劉長卿,1
均所借,劉長卿,1
所借古,劉長卿,1
借古鏡,劉長卿,1
古鏡恨,劉長卿,1
鏡恨其,劉長卿,1
恨其未,劉長卿,1
其未獲,劉長卿,1
未獲歸,劉長卿,1
獲歸府,劉長卿,1
歸府斯,劉長卿,1
府斯人,劉長卿,1
斯人已,劉長卿,1
人已亡,劉長卿,1
已亡愴,劉長卿,1
亡愴然,劉長卿,1
愴然有,劉長卿,1
有作聞,劉長卿,1
作聞虞,劉長卿,1
聞虞沔,劉長卿,1
虞沔州,劉長卿,1
沔州有,劉長卿,1
州有替,劉長卿,1
有替將,劉長卿,1
替將歸,劉長卿,1
將歸上,劉長卿,1
上都登,劉長卿,1
都登漢,劉長卿,1
登漢東,劉長卿,1
漢東城,劉長卿,1
東城寄,劉長卿,1
城寄贈,劉長卿,1
寄贈獻,劉長卿,1
贈獻淮,劉長卿,1
獻淮甯,劉長卿,1
淮甯軍,劉長卿,1
甯軍節,劉長卿,1
軍節度,劉長卿,1
度使李,劉長卿,1
使李相,劉長卿,1
相公觀,劉長卿,1
公觀校,劉長卿,1
觀校獵,劉長卿,1
校獵上,劉長卿,1
獵上淮,劉長卿,1
上淮西,劉長卿,1
淮西相,劉長卿,1
西相公,劉長卿,1
公送皇,劉長卿,1
送皇甫,劉長卿,1
甫曾赴,劉長卿,1
曾赴上,劉長卿,1
送李錄,劉長卿,1
李錄事,劉長卿,1
錄事兄,劉長卿,1
事兄歸,劉長卿,1
兄歸襄,劉長卿,1
歸襄鄧,劉長卿,1
襄鄧漢,劉長卿,1
鄧漢陽,劉長卿,1
相公長,劉長卿,1
公長沙,劉長卿,1
長沙過,劉長卿,1
沙過賈,劉長卿,1
過賈誼,劉長卿,1
賈誼宅,劉長卿,1
誼宅奉,劉長卿,1
宅奉酬,劉長卿,1
奉酬辛,劉長卿,1
酬辛大,劉長卿,1
大夫喜,劉長卿,1
夫喜湖,劉長卿,1
喜湖南,劉長卿,1
湖南臘,劉長卿,1
南臘月,劉長卿,1
臘月連,劉長卿,1
月連日,劉長卿,1
連日降,劉長卿,1
日降雪,劉長卿,1
降雪見,劉長卿,1
雪見示,劉長卿,1
見示之,劉長卿,1
示之作,劉長卿,1
之作登,劉長卿,1
作登餘,劉長卿,1
登餘幹,劉長卿,1
餘幹古,劉長卿,1
幹古縣,劉長卿,1
古縣城,劉長卿,1
縣城將,劉長卿,1
城將赴,劉長卿,1
將赴嶺,劉長卿,1
嶺外留,劉長卿,1
外留題,劉長卿,1
留題蕭,劉長卿,1
題蕭寺,劉長卿,1
蕭寺遠,劉長卿,1
寺遠公,劉長卿,1
遠公院,劉長卿,1
公院初,劉長卿,1
院初聞,劉長卿,1
初聞貶,劉長卿,1
聞貶謫,劉長卿,1
貶謫續,劉長卿,1
謫續喜,劉長卿,1
續喜量,劉長卿,1
喜量移,劉長卿,1
量移登,劉長卿,1
移登幹,劉長卿,1
越亭贈,劉長卿,1
亭贈鄭,劉長卿,1
贈鄭校,劉長卿,1
鄭校書,劉長卿,1
校書北,劉長卿,1
書北歸,劉長卿,1
北歸入,劉長卿,1
歸入至,劉長卿,1
入至德,劉長卿,1
至德州,劉長卿,1
德州界,劉長卿,1
州界偶,劉長卿,1
界偶逢,劉長卿,1
偶逢洛,劉長卿,1
逢洛陽,劉長卿,1
洛陽鄰,劉長卿,1
陽鄰家,劉長卿,1
鄰家李,劉長卿,1
家李光,劉長卿,1
李光宰,劉長卿,1
光宰自,劉長卿,1
宰自江,劉長卿,1
自江西,劉長卿,1
江西歸,劉長卿,1
西歸至,劉長卿,1
歸至舊,劉長卿,1
至舊任,劉長卿,1
舊任官,劉長卿,1
任官舍,劉長卿,1
官舍贈,劉長卿,1
舍贈袁,劉長卿,1
贈袁贊,劉長卿,1
袁贊府,劉長卿,1
贊府赴,劉長卿,1
府赴南,劉長卿,1
南中題,劉長卿,1
中題褚,劉長卿,1
題褚少,劉長卿,1
褚少府,劉長卿,1
少府湖,劉長卿,1
府湖上,劉長卿,1
湖上亭,劉長卿,1
上亭子,劉長卿,1
亭子上,劉長卿,1
子上巳,劉長卿,1
上巳日,劉長卿,1
巳日越,劉長卿,1
日越中,劉長卿,1
越中與,劉長卿,1
中與鮑,劉長卿,1
與鮑侍,劉長卿,1
鮑侍郎,劉長卿,1
侍郎泛,劉長卿,1
郎泛舟,劉長卿,1
泛舟耶,劉長卿,1
舟耶溪,劉長卿,1
耶溪雙,劉長卿,1
溪雙峰,劉長卿,1
雙峰下,劉長卿,1
峰下哭,劉長卿,1
下哭故,劉長卿,1
哭故人,劉長卿,1
人李宥,劉長卿,1
李宥使,劉長卿,1
宥使次,劉長卿,1
使次安,劉長卿,1
次安陸,劉長卿,1
安陸寄,劉長卿,1
陸寄友,劉長卿,1
寄友人,劉長卿,1
友人哭,劉長卿,1
人哭陳,劉長卿,1
哭陳歙,劉長卿,1
陳歙州,劉長卿,1
歙州酬,劉長卿,1
州酬屈,劉長卿,1
酬屈突,劉長卿,1
屈突陝,劉長卿,1
突陝送,劉長卿,1
陝送惠,劉長卿,1
送惠法,劉長卿,1
惠法師,劉長卿,1
法師游,劉長卿,1
師游天,劉長卿,1
天臺因,劉長卿,1
臺因懷,劉長卿,1
因懷智,劉長卿,1
懷智大,劉長卿,1
智大師,劉長卿,1
大師故,劉長卿,1
故居自,劉長卿,1
居自夏,劉長卿,1
