字詞,詩人,詞頻
寄東海徐司倉,獨孤及,1
東海徐司倉鄭,獨孤及,1
海徐司倉鄭司,獨孤及,1
徐司倉鄭司戶,獨孤及,1
司倉鄭司戶酬,獨孤及,1
倉鄭司戶酬常,獨孤及,1
鄭司戶酬常郿,獨孤及,1
司戶酬常郿縣,獨孤及,1
戶酬常郿縣見,獨孤及,1
酬常郿縣見贈,獨孤及,1
常郿縣見贈登,獨孤及,1
郿縣見贈登山,獨孤及,1
縣見贈登山谷,獨孤及,1
見贈登山谷寺,獨孤及,1
贈登山谷寺上,獨孤及,1
登山谷寺上方,獨孤及,1
山谷寺上方答,獨孤及,1
谷寺上方答皇,獨孤及,1
寺上方答皇甫,獨孤及,1
上方答皇甫侍,獨孤及,1
方答皇甫侍禦,獨孤及,1
答皇甫侍禦臥,獨孤及,1
皇甫侍禦臥疾,獨孤及,1
甫侍禦臥疾闕,獨孤及,1
侍禦臥疾闕陪,獨孤及,1
禦臥疾闕陪車,獨孤及,1
臥疾闕陪車騎,獨孤及,1
疾闕陪車騎之,獨孤及,1
闕陪車騎之後,獨孤及,1
陪車騎之後答,獨孤及,1
車騎之後答皇,獨孤及,1
騎之後答皇甫,獨孤及,1
之後答皇甫十,獨孤及,1
後答皇甫十六,獨孤及,1
答皇甫十六侍,獨孤及,1
皇甫十六侍禦,獨孤及,1
甫十六侍禦北,獨孤及,1
十六侍禦北歸,獨孤及,1
六侍禦北歸留,獨孤及,1
侍禦北歸留別,獨孤及,1
禦北歸留別作,獨孤及,1
北歸留別作答,獨孤及,1
歸留別作答李,獨孤及,1
留別作答李滁,獨孤及,1
別作答李滁州,獨孤及,1
作答李滁州見,獨孤及,1
答李滁州見寄,獨孤及,1
李滁州見寄得,獨孤及,1
滁州見寄得柳,獨孤及,1
州見寄得柳員,獨孤及,1
見寄得柳員外,獨孤及,1
寄得柳員外書,獨孤及,1
得柳員外書封,獨孤及,1
柳員外書封寄,獨孤及,1
員外書封寄近,獨孤及,1
外書封寄近詩,獨孤及,1
書封寄近詩書,獨孤及,1
封寄近詩書中,獨孤及,1
寄近詩書中兼,獨孤及,1
近詩書中兼報,獨孤及,1
詩書中兼報新,獨孤及,1
書中兼報新主,獨孤及,1
中兼報新主行,獨孤及,1
兼報新主行營,獨孤及,1
報新主行營兵,獨孤及,1
新主行營兵馬,獨孤及,1
主行營兵馬因,獨孤及,1
行營兵馬因代,獨孤及,1
營兵馬因代書,獨孤及,1
兵馬因代書戲,獨孤及,1
馬因代書戲答,獨孤及,1
因代書戲答同,獨孤及,1
代書戲答同皇,獨孤及,1
書戲答同皇甫,獨孤及,1
戲答同皇甫侍,獨孤及,1
答同皇甫侍禦,獨孤及,1
同皇甫侍禦齋,獨孤及,1
皇甫侍禦齋中,獨孤及,1
甫侍禦齋中春,獨孤及,1
侍禦齋中春望,獨孤及,1
禦齋中春望見,獨孤及,1
齋中春望見示,獨孤及,1
中春望見示之,獨孤及,1
春望見示之作,獨孤及,1
望見示之作傷,獨孤及,1
見示之作傷春,獨孤及,1
示之作傷春贈,獨孤及,1
之作傷春贈遠,獨孤及,1
作傷春贈遠奉,獨孤及,1
傷春贈遠奉和,獨孤及,1
春贈遠奉和中,獨孤及,1
贈遠奉和中書,獨孤及,1
遠奉和中書常,獨孤及,1
奉和中書常舍,獨孤及,1
和中書常舍人,獨孤及,1
中書常舍人晚,獨孤及,1
書常舍人晚秋,獨孤及,1
常舍人晚秋集,獨孤及,1
舍人晚秋集賢,獨孤及,1
人晚秋集賢院,獨孤及,1
晚秋集賢院即,獨孤及,1
秋集賢院即事,獨孤及,1
集賢院即事寄,獨孤及,1
賢院即事寄贈,獨孤及,1
院即事寄贈徐,獨孤及,1
即事寄贈徐薛,獨孤及,1
事寄贈徐薛二,獨孤及,1
寄贈徐薛二侍,獨孤及,1
贈徐薛二侍禦,獨孤及,1
徐薛二侍禦江,獨孤及,1
薛二侍禦江甯,獨孤及,1
二侍禦江甯酬,獨孤及,1
侍禦江甯酬鄭,獨孤及,1
禦江甯酬鄭縣,獨孤及,1
江甯酬鄭縣劉,獨孤及,1
甯酬鄭縣劉少,獨孤及,1
酬鄭縣劉少府,獨孤及,1
鄭縣劉少府兄,獨孤及,1
縣劉少府兄贈,獨孤及,1
劉少府兄贈別,獨孤及,1
少府兄贈別作,獨孤及,1
府兄贈別作送,獨孤及,1
兄贈別作送李,獨孤及,1
贈別作送李賓,獨孤及,1
別作送李賓客,獨孤及,1
作送李賓客荊,獨孤及,1
送李賓客荊南,獨孤及,1
李賓客荊南迎,獨孤及,1
賓客荊南迎親,獨孤及,1
客荊南迎親題,獨孤及,1
荊南迎親題玉,獨孤及,1
南迎親題玉潭,獨孤及,1
迎親題玉潭海,獨孤及,1
親題玉潭海上,獨孤及,1
題玉潭海上懷,獨孤及,1
玉潭海上懷華,獨孤及,1
潭海上懷華中,獨孤及,1
海上懷華中舊,獨孤及,1
上懷華中舊游,獨孤及,1
懷華中舊游寄,獨孤及,1
華中舊游寄鄭,獨孤及,1
中舊游寄鄭縣,獨孤及,1
舊游寄鄭縣劉,獨孤及,1
游寄鄭縣劉少,獨孤及,1
寄鄭縣劉少府,獨孤及,1
鄭縣劉少府造,獨孤及,1
縣劉少府造渭,獨孤及,1
劉少府造渭南,獨孤及,1
少府造渭南王,獨孤及,1
府造渭南王少,獨孤及,1
造渭南王少府,獨孤及,1
渭南王少府崟,獨孤及,1
南王少府崟和,獨孤及,1
王少府崟和虞,獨孤及,1
少府崟和虞部,獨孤及,1
府崟和虞部韋,獨孤及,1
崟和虞部韋郎,獨孤及,1
和虞部韋郎中,獨孤及,1
虞部韋郎中尋,獨孤及,1
部韋郎中尋楊,獨孤及,1
韋郎中尋楊駙,獨孤及,1
郎中尋楊駙馬,獨孤及,1
中尋楊駙馬不,獨孤及,1
尋楊駙馬不遇,獨孤及,1
楊駙馬不遇李,獨孤及,1
駙馬不遇李張,獨孤及,1
馬不遇李張惶,獨孤及,1
不遇李張惶甫,獨孤及,1
遇李張惶甫閻,獨孤及,1
李張惶甫閻權,獨孤及,1
張惶甫閻權等,獨孤及,1
惶甫閻權等數,獨孤及,1
甫閻權等數公,獨孤及,1
閻權等數公並,獨孤及,1
權等數公並有,獨孤及,1
等數公並有送,獨孤及,1
數公並有送別,獨孤及,1
公並有送別之,獨孤及,1
並有送別之作,獨孤及,1
有送別之作見,獨孤及,1
送別之作見寄,獨孤及,1
別之作見寄因,獨孤及,1
之作見寄因答,獨孤及,1
作見寄因答將,獨孤及,1
見寄因答將還,獨孤及,1
寄因答將還越,獨孤及,1
因答將還越留,獨孤及,1
答將還越留別,獨孤及,1
將還越留別豫,獨孤及,1
還越留別豫章,獨孤及,1
越留別豫章諸,獨孤及,1
留別豫章諸公,獨孤及,1
別豫章諸公送,獨孤及,1
豫章諸公送別,獨孤及,1
章諸公送別荊,獨孤及,1
諸公送別荊南,獨孤及,1
公送別荊南張,獨孤及,1
送別荊南張判,獨孤及,1
別荊南張判官,獨孤及,1
荊南張判官陪,獨孤及,1
南張判官陪王,獨孤及,1
張判官陪王員,獨孤及,1
判官陪王員外,獨孤及,1
官陪王員外北,獨孤及,1
陪王員外北樓,獨孤及,1
王員外北樓宴,獨孤及,1
員外北樓宴待,獨孤及,1
外北樓宴待月,獨孤及,1
北樓宴待月垂,獨孤及,1
樓宴待月垂花,獨孤及,1
宴待月垂花塢,獨孤及,1
待月垂花塢醉,獨孤及,1
月垂花塢醉後,獨孤及,1
垂花塢醉後戲,獨孤及,1
花塢醉後戲題,獨孤及,1
雜曲歌辭結客,虞羽客,1
曲歌辭結客少,虞羽客,1
歌辭結客少年,虞羽客,1
辭結客少年場,虞羽客,1
結客少年場行,虞羽客,2
客少年場行結,虞羽客,1
少年場行結客,虞羽客,1
年場行結客少,虞羽客,1
場行結客少年,虞羽客,1
行結客少年場,虞羽客,1
雜曲歌辭少年,李嶷,1
曲歌辭少年行,李嶷,1
歌辭少年行三,李嶷,1
辭少年行三首,李嶷,1
少年行三首少,李嶷,1
年行三首少年,李嶷,1
行三首少年行,李嶷,1
三首少年行三,李嶷,1
首少年行三首,李嶷,1
少年行三首淮,李嶷,1
年行三首淮南,李嶷,1
行三首淮南秋,李嶷,1
三首淮南秋夜,李嶷,1
首淮南秋夜呈,李嶷,1
淮南秋夜呈周,李嶷,1
南秋夜呈周侃,李嶷,1
秋夜呈周侃林,李嶷,1
夜呈周侃林園,李嶷,1
呈周侃林園秋,李嶷,1
周侃林園秋夜,李嶷,1
侃林園秋夜作,李嶷,1
林園秋夜作讀,李嶷,1
園秋夜作讀前,李嶷,1
秋夜作讀前漢,李嶷,1
夜作讀前漢外,李嶷,1
作讀前漢外戚,李嶷,1
讀前漢外戚傳,李嶷,1
雜曲歌辭少年,韋莊,1
曲歌辭少年行,韋莊,1
歌辭少年行雜,韋莊,1
辭少年行雜曲,韋莊,1
少年行雜曲歌,韋莊,1
年行雜曲歌辭,韋莊,1
行雜曲歌辭古,韋莊,1
雜曲歌辭古離,韋莊,1
曲歌辭古離別,韋莊,1
歌辭古離別延,韋莊,1
辭古離別延興,韋莊,1
古離別延興門,韋莊,1
離別延興門外,韋莊,1
別延興門外作,韋莊,1
延興門外作劉,韋莊,1
興門外作劉得,韋莊,1
門外作劉得仁,韋莊,1
外作劉得仁墓,韋莊,1
作劉得仁墓下,韋莊,1
劉得仁墓下第,韋莊,1
得仁墓下第題,韋莊,1
仁墓下第題青,韋莊,1
墓下第題青龍,韋莊,1
下第題青龍寺,韋莊,1
第題青龍寺僧,韋莊,1
題青龍寺僧房,韋莊,1
青龍寺僧房虢,韋莊,1
龍寺僧房虢州,韋莊,1
寺僧房虢州澗,韋莊,1
僧房虢州澗東,韋莊,1
房虢州澗東村,韋莊,1
虢州澗東村居,韋莊,1
州澗東村居作,韋莊,1
澗東村居作送,韋莊,1
東村居作送日,韋莊,1
村居作送日本,韋莊,1
居作送日本國,韋莊,1
作送日本國僧,韋莊,1
送日本國僧敬,韋莊,1
日本國僧敬龍,韋莊,1
本國僧敬龍歸,韋莊,1
國僧敬龍歸對,韋莊,1
僧敬龍歸對酒,韋莊,1
敬龍歸對酒尹,韋莊,1
龍歸對酒尹喜,韋莊,1
歸對酒尹喜宅,韋莊,1
對酒尹喜宅途,韋莊,1
酒尹喜宅途中,韋莊,1
尹喜宅途中望,韋莊,1
喜宅途中望雨,韋莊,1
宅途中望雨懷,韋莊,1
途中望雨懷歸,韋莊,1
中望雨懷歸古,韋莊,1
望雨懷歸古離,韋莊,1
雨懷歸古離別,韋莊,1
懷歸古離別柳,韋莊,1
歸古離別柳穀,韋莊,1
古離別柳穀道,韋莊,1
離別柳穀道中,韋莊,1
別柳穀道中作,韋莊,1
柳穀道中作卻,韋莊,1
穀道中作卻寄,韋莊,1
道中作卻寄灞,韋莊,1
中作卻寄灞陵,韋莊,1
作卻寄灞陵道,韋莊,1
卻寄灞陵道中,韋莊,1
寄灞陵道中作,韋莊,1
灞陵道中作秋,韋莊,1
陵道中作秋日,韋莊,1
道中作秋日早,韋莊,1
中作秋日早行,韋莊,1
作秋日早行歎,韋莊,1
秋日早行歎落,韋莊,1
日早行歎落花,韋莊,1
早行歎落花宮,韋莊,1
行歎落花宮怨,韋莊,1
歎落花宮怨關,韋莊,1
落花宮怨關河,韋莊,1
花宮怨關河道,韋莊,1
宮怨關河道中,韋莊,1
怨關河道中題,韋莊,1
關河道中題盤,韋莊,1
河道中題盤豆,韋莊,1
道中題盤豆驛,韋莊,1
中題盤豆驛水,韋莊,1
題盤豆驛水館,韋莊,1
盤豆驛水館後,韋莊,1
豆驛水館後軒,韋莊,1
驛水館後軒梁,韋莊,1
水館後軒梁氏,韋莊,1
館後軒梁氏水,韋莊,1
後軒梁氏水齋,韋莊,1
軒梁氏水齋曲,韋莊,1
梁氏水齋曲池,韋莊,1
氏水齋曲池作,韋莊,1
水齋曲池作嘉,韋莊,1
齋曲池作嘉會,韋莊,1
曲池作嘉會裏,韋莊,1
池作嘉會裏閒,韋莊,1
作嘉會裏閒居,韋莊,1
嘉會裏閒居夏,韋莊,1
會裏閒居夏夜,韋莊,1
裏閒居夏夜早,韋莊,1
閒居夏夜早發,韋莊,1
居夏夜早發寓,韋莊,1
夏夜早發寓言,韋莊,1
夜早發寓言對,韋莊,1
早發寓言對雪,韋莊,1
發寓言對雪獻,韋莊,1
寓言對雪獻薛,韋莊,1
言對雪獻薛常,韋莊,1
對雪獻薛常侍,韋莊,1
雪獻薛常侍題,韋莊,1
獻薛常侍題裴,韋莊,1
薛常侍題裴端,韋莊,1
常侍題裴端公,韋莊,1
侍題裴端公郊,韋莊,1
題裴端公郊居,韋莊,1
裴端公郊居登,韋莊,1
端公郊居登咸,韋莊,1
公郊居登咸陽,韋莊,1
郊居登咸陽縣,韋莊,1
居登咸陽縣樓,韋莊,1
登咸陽縣樓望,韋莊,1
咸陽縣樓望雨,韋莊,1
陽縣樓望雨貴,韋莊,1
縣樓望雨貴公,韋莊,1
樓望雨貴公子,韋莊,1
望雨貴公子聽,韋莊,1
雨貴公子聽趙,韋莊,1
貴公子聽趙秀,韋莊,1
公子聽趙秀才,韋莊,1
子聽趙秀才彈,韋莊,1
聽趙秀才彈琴,韋莊,1
趙秀才彈琴觀,韋莊,1
秀才彈琴觀獵,韋莊,1
才彈琴觀獵三,韋莊,1
彈琴觀獵三堂,韋莊,1
琴觀獵三堂東,韋莊,1
觀獵三堂東湖,韋莊,1
獵三堂東湖作,韋莊,1
三堂東湖作放,韋莊,1
堂東湖作放榜,韋莊,1
東湖作放榜日,韋莊,1
湖作放榜日作,韋莊,1
作放榜日作寄,韋莊,1
放榜日作寄薛,韋莊,1
榜日作寄薛先,韋莊,1
日作寄薛先輩,韋莊,1
作寄薛先輩訪,韋莊,1
寄薛先輩訪含,韋莊,1
薛先輩訪含弘,韋莊,1
先輩訪含弘山,韋莊,1
輩訪含弘山僧,韋莊,1
訪含弘山僧不,韋莊,1
含弘山僧不遇,韋莊,1
弘山僧不遇留,韋莊,1
山僧不遇留題,韋莊,1
僧不遇留題精,韋莊,1
不遇留題精舍,韋莊,1
遇留題精舍寄,韋莊,1
留題精舍寄從,韋莊,1
題精舍寄從兄,韋莊,1
精舍寄從兄遵,韋莊,1
舍寄從兄遵漁,韋莊,1
寄從兄遵漁塘,韋莊,1
從兄遵漁塘十,韋莊,1
兄遵漁塘十六,韋莊,1
遵漁塘十六韻,韋莊,1
漁塘十六韻冬,韋莊,1
塘十六韻冬日,韋莊,1
十六韻冬日長,韋莊,1
六韻冬日長安,韋莊,1
韻冬日長安感,韋莊,1
冬日長安感志,韋莊,1
日長安感志寄,韋莊,1
長安感志寄獻,韋莊,1
安感志寄獻虢,韋莊,1
感志寄獻虢州,韋莊,1
志寄獻虢州崔,韋莊,1
寄獻虢州崔郎,韋莊,1
獻虢州崔郎中,韋莊,1
虢州崔郎中二,韋莊,1
州崔郎中二十,韋莊,1
崔郎中二十韻,韋莊,1
郎中二十韻和,韋莊,1
中二十韻和薛,韋莊,1
二十韻和薛先,韋莊,1
十韻和薛先輩,韋莊,1
韻和薛先輩見,韋莊,1
和薛先輩見寄,韋莊,1
薛先輩見寄初,韋莊,1
先輩見寄初秋,韋莊,1
輩見寄初秋寓,韋莊,1
見寄初秋寓懷,韋莊,1
寄初秋寓懷即,韋莊,1
初秋寓懷即事,韋莊,1
秋寓懷即事之,韋莊,1
寓懷即事之作,韋莊,1
懷即事之作二,韋莊,1
即事之作二十,韋莊,1
事之作二十韻,韋莊,1
之作二十韻同,韋莊,1
作二十韻同舊,韋莊,1
二十韻同舊韻,韋莊,1
十韻同舊韻三,韋莊,1
韻同舊韻三用,韋莊,1
同舊韻三用韻,韋莊,1
舊韻三用韻驚,韋莊,1
韻三用韻驚秋,韋莊,1
三用韻驚秋登,韋莊,1
用韻驚秋登漢,韋莊,1
韻驚秋登漢高,韋莊,1
驚秋登漢高廟,韋莊,1
秋登漢高廟閑,韋莊,1
登漢高廟閑眺,韋莊,1
漢高廟閑眺耒,韋莊,1
高廟閑眺耒陽,韋莊,1
廟閑眺耒陽縣,韋莊,1
閑眺耒陽縣浮,韋莊,1
眺耒陽縣浮山,韋莊,1
耒陽縣浮山神,韋莊,1
陽縣浮山神廟,韋莊,1
縣浮山神廟愁,韋莊,1
浮山神廟愁村,韋莊,1
山神廟愁村居,韋莊,1
神廟愁村居書,韋莊,1
廟愁村居書事,韋莊,1
愁村居書事三,韋莊,1
村居書事三堂,韋莊,1
居書事三堂早,韋莊,1
書事三堂早春,韋莊,1
事三堂早春立,韋莊,1
三堂早春立春,韋莊,1
堂早春立春日,韋莊,1
早春立春日作,韋莊,1
春立春日作贈,韋莊,1
立春日作贈雲,韋莊,1
春日作贈雲陽,韋莊,1
日作贈雲陽裴,韋莊,1
作贈雲陽裴明,韋莊,1
贈雲陽裴明府,韋莊,1
雲陽裴明府賊,韋莊,1
陽裴明府賊中,韋莊,1
裴明府賊中與,韋莊,1
明府賊中與蕭,韋莊,1
府賊中與蕭韋,韋莊,1
賊中與蕭韋二,韋莊,1
中與蕭韋二秀,韋莊,1
與蕭韋二秀才,韋莊,1
蕭韋二秀才同,韋莊,1
韋二秀才同臥,韋莊,1
二秀才同臥重,韋莊,1
秀才同臥重疾,韋莊,1
才同臥重疾二,韋莊,1
同臥重疾二君,韋莊,1
臥重疾二君尋,韋莊,1
重疾二君尋愈,韋莊,1
疾二君尋愈因,韋莊,1
二君尋愈因有,韋莊,1
君尋愈因有題,韋莊,1
尋愈因有題重,韋莊,1
愈因有題重圍,韋莊,1
因有題重圍中,韋莊,1
有題重圍中逢,韋莊,1
題重圍中逢蕭,韋莊,1
重圍中逢蕭校,韋莊,1
圍中逢蕭校書,韋莊,1
中逢蕭校書咸,韋莊,1
逢蕭校書咸通,韋莊,1
蕭校書咸通白,韋莊,1
校書咸通白櫻,韋莊,1
書咸通白櫻桃,韋莊,1
咸通白櫻桃夜,韋莊,1
通白櫻桃夜景,韋莊,1
白櫻桃夜景宿,韋莊,1
櫻桃夜景宿山,韋莊,1
桃夜景宿山家,韋莊,1
夜景宿山家長,韋莊,1
景宿山家長年,韋莊,1
宿山家長年辛,韋莊,1
山家長年辛醜,韋莊,1
家長年辛醜年,韋莊,1
長年辛醜年思,韋莊,1
年辛醜年思歸,韋莊,1
辛醜年思歸憶,韋莊,1
醜年思歸憶昔,韋莊,1
年思歸憶昔合,韋莊,1
思歸憶昔合歡,韋莊,1
歸憶昔合歡蓮,韋莊,1
憶昔合歡蓮花,韋莊,1
昔合歡蓮花覽,韋莊,1
合歡蓮花覽蕭,韋莊,1
歡蓮花覽蕭必,韋莊,1
蓮花覽蕭必先,韋莊,1
花覽蕭必先卷,韋莊,1
覽蕭必先卷和,韋莊,1
蕭必先卷和人,韋莊,1
必先卷和人歲,韋莊,1
先卷和人歲宴,韋莊,1
卷和人歲宴旅,韋莊,1
和人歲宴旅舍,韋莊,1
人歲宴旅舍見,韋莊,1
歲宴旅舍見寄,韋莊,1
宴旅舍見寄宿,韋莊,1
旅舍見寄宿泊,韋莊,1
舍見寄宿泊孟,韋莊,1
見寄宿泊孟津,韋莊,1
寄宿泊孟津寄,韋莊,1
宿泊孟津寄三,韋莊,1
泊孟津寄三堂,韋莊,1
孟津寄三堂友,韋莊,1
津寄三堂友人,韋莊,1
寄三堂友人對,韋莊,1
三堂友人對酒,韋莊,1
堂友人對酒賦,韋莊,1
友人對酒賦友,韋莊,1
人對酒賦友人,韋莊,1
對酒賦友人天,韋莊,1
酒賦友人天井,韋莊,1
賦友人天井關,韋莊,1
友人天井關贈,韋莊,1
人天井關贈邊,韋莊,1
天井關贈邊將,韋莊,1
井關贈邊將春,韋莊,1
關贈邊將春日,韋莊,1
贈邊將春日早,韋莊,1
邊將春日早秋,韋莊,1
將春日早秋夜,韋莊,1
春日早秋夜作,韋莊,1
日早秋夜作寄,韋莊,1
早秋夜作寄江,韋莊,1
秋夜作寄江南,韋莊,1
夜作寄江南逐,韋莊,1
作寄江南逐客,韋莊,1
寄江南逐客冬,韋莊,1
江南逐客冬夜,韋莊,1
南逐客冬夜又,韋莊,1
逐客冬夜又聞,韋莊,1
客冬夜又聞湖,韋莊,1
冬夜又聞湖南,韋莊,1
夜又聞湖南荊,韋莊,1
又聞湖南荊渚,韋莊,1
聞湖南荊渚相,韋莊,1
湖南荊渚相次,韋莊,1
南荊渚相次陷,韋莊,1
荊渚相次陷沒,韋莊,1
渚相次陷沒家,韋莊,1
相次陷沒家叔,韋莊,1
次陷沒家叔南,韋莊,1
陷沒家叔南游,韋莊,1
沒家叔南游卻,韋莊,1
家叔南游卻歸,韋莊,1
叔南游卻歸因,韋莊,1
南游卻歸因獻,韋莊,1
游卻歸因獻賀,韋莊,1
卻歸因獻賀楚,韋莊,1
歸因獻賀楚行,韋莊,1
因獻賀楚行吟,韋莊,1
獻賀楚行吟洛,韋莊,1
賀楚行吟洛陽,韋莊,1
楚行吟洛陽吟,韋莊,1
行吟洛陽吟過,韋莊,1
吟洛陽吟過舊,韋莊,1
洛陽吟過舊宅,韋莊,1
陽吟過舊宅喻,韋莊,1
吟過舊宅喻東,韋莊,1
過舊宅喻東軍,韋莊,1
舊宅喻東軍清,韋莊,1
宅喻東軍清河,韋莊,1
喻東軍清河縣,韋莊,1
東軍清河縣樓,韋莊,1
軍清河縣樓作,韋莊,1
清河縣樓作北,韋莊,1
河縣樓作北原,韋莊,1
縣樓作北原閑,韋莊,1
樓作北原閑眺,韋莊,1
作北原閑眺贈,韋莊,1
北原閑眺贈戍,韋莊,1
原閑眺贈戍兵,韋莊,1
閑眺贈戍兵睹,韋莊,1
眺贈戍兵睹軍,韋莊,1
贈戍兵睹軍回,韋莊,1
戍兵睹軍回戈,韋莊,1
兵睹軍回戈中,韋莊,1
睹軍回戈中渡,韋莊,1
軍回戈中渡晚,韋莊,1
回戈中渡晚眺,韋莊,1
戈中渡晚眺河,韋莊,1
中渡晚眺河內,韋莊,1
渡晚眺河內別,韋莊,1
晚眺河內別村,韋莊,1
眺河內別村業,韋莊,1
河內別村業閑,韋莊,1
內別村業閑題,韋莊,1
別村業閑題聞,韋莊,1
村業閑題聞官,韋莊,1
業閑題聞官軍,韋莊,1
閑題聞官軍繼,韋莊,1
題聞官軍繼至,韋莊,1
聞官軍繼至未,韋莊,1
官軍繼至未睹,韋莊,1
軍繼至未睹凱,韋莊,1
繼至未睹凱旋,韋莊,1
至未睹凱旋和,韋莊,1
未睹凱旋和集,韋莊,1
睹凱旋和集賢,韋莊,1
凱旋和集賢侯,韋莊,1
旋和集賢侯學,韋莊,1
和集賢侯學士,韋莊,1
集賢侯學士分,韋莊,1
賢侯學士分司,韋莊,1
侯學士分司丁,韋莊,1
學士分司丁侍,韋莊,1
士分司丁侍禦,韋莊,1
分司丁侍禦秋,韋莊,1
司丁侍禦秋日,韋莊,1
丁侍禦秋日雨,韋莊,1
侍禦秋日雨霽,韋莊,1
禦秋日雨霽之,韋莊,1
秋日雨霽之作,韋莊,1
日雨霽之作題,韋莊,1
雨霽之作題安,韋莊,1
霽之作題安定,韋莊,1
之作題安定張,韋莊,1
作題安定張使,韋莊,1
題安定張使君,韋莊,1
安定張使君潁,韋莊,1
定張使君潁陽,韋莊,1
張使君潁陽縣,韋莊,1
使君潁陽縣寄,韋莊,1
君潁陽縣寄園,韋莊,1
潁陽縣寄園林,韋莊,1
陽縣寄園林主,韋莊,1
縣寄園林主人,韋莊,1
寄園林主人洛,韋莊,1
園林主人洛北,韋莊,1
林主人洛北村,韋莊,1
主人洛北村居,韋莊,1
人洛北村居對,韋莊,1
洛北村居對梨,韋莊,1
北村居對梨花,韋莊,1
村居對梨花贈,韋莊,1
居對梨花贈皇,韋莊,1
對梨花贈皇甫,韋莊,1
梨花贈皇甫秀,韋莊,1
花贈皇甫秀才,韋莊,1
贈皇甫秀才立,韋莊,1
皇甫秀才立春,韋莊,1
甫秀才立春村,韋莊,1
秀才立春村笛,韋莊,1
才立春村笛題,韋莊,1
立春村笛題李,韋莊,1
春村笛題李斯,韋莊,1
村笛題李斯傳,韋莊,1
笛題李斯傳贈,韋莊,1
題李斯傳贈薛,韋莊,1
李斯傳贈薛秀,韋莊,1
斯傳贈薛秀才,韋莊,1
傳贈薛秀才和,韋莊,1
贈薛秀才和元,韋莊,1
薛秀才和元秀,韋莊,1
秀才和元秀才,韋莊,1
才和元秀才別,韋莊,1
和元秀才別業,韋莊,1
元秀才別業書,韋莊,1
秀才別業書事,韋莊,1
才別業書事紀,韋莊,1
別業書事紀村,韋莊,1
業書事紀村事,韋莊,1
書事紀村事題,韋莊,1
事紀村事題許,韋莊,1
紀村事題許仙,韋莊,1
村事題許仙師,韋莊,1
事題許仙師院,韋莊,1
題許仙師院離,韋莊,1
許仙師院離筵,韋莊,1
仙師院離筵訴,韋莊,1
師院離筵訴酒,韋莊,1
院離筵訴酒不,韋莊,1
離筵訴酒不寐,韋莊,1
筵訴酒不寐贈,韋莊,1
訴酒不寐贈武,韋莊,1
酒不寐贈武處,韋莊,1
不寐贈武處士,韋莊,1
寐贈武處士題,韋莊,1
贈武處士題吉,韋莊,1
武處士題吉澗,韋莊,1
處士題吉澗盧,韋莊,1
士題吉澗盧拾,韋莊,1
題吉澗盧拾遺,韋莊,1
吉澗盧拾遺莊,韋莊,1
澗盧拾遺莊題,韋莊,1
盧拾遺莊題潁,韋莊,1
拾遺莊題潁源,韋莊,1
遺莊題潁源廟,韋莊,1
莊題潁源廟東,韋莊,1
題潁源廟東遊,韋莊,1
潁源廟東遊遠,韋莊,1
源廟東遊遠歸,韋莊,1
廟東遊遠歸新,韋莊,1
東遊遠歸新正,韋莊,1
遊遠歸新正日,韋莊,1
遠歸新正日商,韋莊,1
歸新正日商南,韋莊,1
新正日商南道,韋莊,1
正日商南道中,韋莊,1
日商南道中作,韋莊,1
商南道中作寄,韋莊,1
南道中作寄李,韋莊,1
道中作寄李明,韋莊,1
中作寄李明府,韋莊,1
作寄李明府春,韋莊,1
寄李明府春暮,韋莊,1
李明府春暮哭,韋莊,1
明府春暮哭麻,韋莊,1
府春暮哭麻處,韋莊,1
春暮哭麻處士,韋莊,1
暮哭麻處士春,韋莊,1
哭麻處士春早,韋莊,1
麻處士春早和,韋莊,1
處士春早和友,韋莊,1
士春早和友人,韋莊,1
春早和友人春,韋莊,1
早和友人春愁,韋莊,1
和友人春愁晚,韋莊,1
友人春愁晚春,韋莊,1
人春愁晚春題,韋莊,1
春愁晚春題許,韋莊,1
愁晚春題許渾,韋莊,1
晚春題許渾詩,韋莊,1
春題許渾詩卷,韋莊,1
題許渾詩卷贈,韋莊,1
許渾詩卷贈禮,韋莊,1
渾詩卷贈禮佛,韋莊,1
詩卷贈禮佛名,韋莊,1
卷贈禮佛名者,韋莊,1
贈禮佛名者殘,韋莊,1
禮佛名者殘花,韋莊,1
佛名者殘花江,韋莊,1
名者殘花江上,韋莊,1
者殘花江上逢,韋莊,1
殘花江上逢史,韋莊,1
花江上逢史館,韋莊,1
江上逢史館李,韋莊,1
上逢史館李學,韋莊,1
逢史館李學士,韋莊,1
史館李學士金,韋莊,1
館李學士金陵,韋莊,1
李學士金陵圖,韋莊,1
學士金陵圖謁,韋莊,1
士金陵圖謁蔣,韋莊,1
金陵圖謁蔣帝,韋莊,1
陵圖謁蔣帝廟,韋莊,1
圖謁蔣帝廟聞,韋莊,1
謁蔣帝廟聞再,韋莊,1
蔣帝廟聞再幸,韋莊,1
帝廟聞再幸梁,韋莊,1
廟聞再幸梁洋,韋莊,1
聞再幸梁洋王,韋莊,1
再幸梁洋王道,韋莊,1
幸梁洋王道者,韋莊,1
梁洋王道者陪,韋莊,1
洋王道者陪金,韋莊,1
